Timestamp,Employee_ID,Building,Door,Badge_Type,Access_Result,Camera,Reader_ID
2026-07-03 21:42:00,EMP_001,Building_C,Loading Dock,HID SEOS,Success,CAM-02,RD-16
2026-07-03 09:32:00,EMP_029,Building_B,SOC,HID SEOS,Success,CAM-12,RD-12
2026-07-03 18:39:00,EMP_029,Building_B,Loading Dock,HID SEOS,Success,CAM-12,RD-14
2026-07-03 07:20:00,EMP_039,Building_A,HR Office,HID SEOS,Success,CAM-15,RD-01
2026-07-03 21:27:00,EMP_003,Building_A,HR Office,HID SEOS,Success,CAM-04,RD-20
2026-07-03 06:15:00,EMP_022,Building_C,HR Office,HID SEOS,Failed,CAM-12,RD-07
2026-07-03 16:38:00,EMP_030,Building_C,SOC,HID SEOS,Success,CAM-03,RD-12
2026-07-03 18:07:00,EMP_011,Building_C,Emergency Exit,HID SEOS,Success,CAM-02,RD-08
2026-07-03 03:59:00,EMP_007,Building_A,Emergency Exit,HID SEOS,Success,CAM-02,RD-16
2026-07-03 12:27:00,EMP_016,Building_C,SOC,HID SEOS,Failed,CAM-03,RD-10
2026-07-03 06:01:00,BACKUP_ADMIN,Building_A,HR Office,HID SEOS,Success,CAM-06,RD-14
2026-07-03 07:31:00,EMP_038,Building_C,Emergency Exit,HID SEOS,Failed,CAM-02,RD-15
2026-07-03 23:21:00,EMP_005,Building_C,SOC,HID SEOS,Success,CAM-15,RD-17
2026-07-03 01:55:00,EMP_044,Building_B,Finance Office,HID SEOS,Success,CAM-06,RD-14
2026-07-03 16:31:00,EMP_011,Building_A,Loading Dock,HID SEOS,Success,CAM-04,RD-07
2026-07-03 05:15:00,EMP_008,Building_A,Server Room,HID SEOS,Failed,CAM-11,RD-18
2026-07-03 16:14:00,EMP_043,Building_C,Finance Office,HID SEOS,Success,CAM-11,RD-16
2026-07-03 10:44:00,EMP_031,Building_A,Loading Dock,HID SEOS,Failed,CAM-13,RD-05
2026-07-03 15:00:00,EMP_004,Building_C,HR Office,HID SEOS,Success,CAM-14,RD-13
2026-07-03 03:32:00,EMP_025,Building_C,Server Room,HID SEOS,Success,CAM-14,RD-13
2026-07-03 09:23:00,EMP_034,Building_B,Reception,HID SEOS,Failed,CAM-05,RD-19
2026-07-03 02:51:00,EMP_016,Building_A,HR Office,HID SEOS,Failed,CAM-13,RD-18
2026-07-03 00:58:00,EMP_021,Building_A,Loading Dock,HID SEOS,Success,CAM-02,RD-17
2026-07-03 23:39:00,EMP_003,Building_C,Main Entrance,HID SEOS,Success,CAM-13,RD-14
2026-07-03 23:22:00,EMP_016,Building_B,Reception,HID SEOS,Success,CAM-14,RD-06
2026-07-03 03:02:00,EMP_010,Building_B,HR Office,HID SEOS,Failed,CAM-02,RD-07
2026-07-03 15:01:00,EMP_045,Building_C,SOC,HID SEOS,Failed,CAM-02,RD-10
2026-07-03 10:58:00,EMP_033,Building_B,Finance Office,HID SEOS,Success,CAM-01,RD-01
2026-07-03 11:30:00,EMP_030,Building_C,Emergency Exit,HID SEOS,Failed,CAM-08,RD-10
2026-07-03 10:01:00,EMP_008,Building_B,HR Office,HID SEOS,Success,CAM-09,RD-07
2026-07-03 06:50:00,EMP_007,Building_A,HR Office,HID SEOS,Success,CAM-14,RD-08
2026-07-03 01:21:00,EMP_046,Building_B,Emergency Exit,HID SEOS,Success,CAM-08,RD-17
2026-07-03 01:54:00,SERVICE_SQL,Building_B,Main Entrance,HID SEOS,Success,CAM-14,RD-11
2026-07-03 13:01:00,EMP_002,Building_B,Loading Dock,HID SEOS,Success,CAM-15,RD-13
2026-07-03 12:11:00,EMP_037,Building_A,HR Office,HID SEOS,Success,CAM-07,RD-03
2026-07-03 21:02:00,EMP_004,Building_B,HR Office,HID SEOS,Success,CAM-14,RD-07
2026-07-03 08:41:00,EMP_009,Building_B,Finance Office,HID SEOS,Success,CAM-11,RD-09
2026-07-03 09:17:00,EMP_005,Building_A,Finance Office,HID SEOS,Success,CAM-10,RD-14
2026-07-03 07:10:00,EMP_034,Building_B,Loading Dock,HID SEOS,Success,CAM-01,RD-01
2026-07-03 23:25:00,EMP_005,Building_A,Main Entrance,HID SEOS,Failed,CAM-02,RD-13
2026-07-03 18:49:00,EMP_041,Building_A,SOC,HID SEOS,Success,CAM-08,RD-03
2026-07-03 20:13:00,EMP_037,Building_C,SOC,HID SEOS,Success,CAM-10,RD-18
2026-07-03 04:23:00,EMP_031,Building_A,Loading Dock,HID SEOS,Success,CAM-01,RD-04
2026-07-03 15:53:00,EMP_034,Building_C,HR Office,HID SEOS,Failed,CAM-07,RD-01
2026-07-03 17:44:00,EMP_007,Building_B,Emergency Exit,HID SEOS,Success,CAM-12,RD-05
2026-07-03 10:27:00,EMP_009,Building_C,Reception,HID SEOS,Success,CAM-03,RD-17
2026-07-03 17:25:00,EMP_040,Building_A,Loading Dock,HID SEOS,Failed,CAM-06,RD-03
2026-07-03 06:51:00,EMP_032,Building_A,SOC,HID SEOS,Success,CAM-14,RD-20
2026-07-03 09:53:00,EMP_050,Building_C,SOC,HID SEOS,Success,CAM-04,RD-11
2026-07-03 16:41:00,EMP_009,Building_C,Loading Dock,HID SEOS,Success,CAM-13,RD-12
2026-07-03 16:47:00,EMP_022,Building_B,HR Office,HID SEOS,Success,CAM-02,RD-17
2026-07-03 14:28:00,EMP_009,Building_C,HR Office,HID SEOS,Success,CAM-07,RD-07
2026-07-03 05:47:00,EMP_039,Building_B,Reception,HID SEOS,Success,CAM-05,RD-18
2026-07-03 05:52:00,EMP_045,Building_C,Reception,HID SEOS,Success,CAM-05,RD-04
2026-07-03 00:48:00,EMP_015,Building_A,SOC,HID SEOS,Success,CAM-07,RD-01
2026-07-03 20:13:00,EMP_046,Building_B,Emergency Exit,HID SEOS,Success,CAM-08,RD-10
2026-07-03 14:36:00,EMP_042,Building_C,HR Office,HID SEOS,Success,CAM-12,RD-09
2026-07-03 17:35:00,EMP_035,Building_B,SOC,HID SEOS,Success,CAM-02,RD-05
2026-07-03 17:24:00,EMP_022,Building_C,Emergency Exit,HID SEOS,Failed,CAM-05,RD-02
2026-07-03 07:26:00,EMP_050,Building_A,HR Office,HID SEOS,Success,CAM-04,RD-10
2026-07-03 12:44:00,EMP_049,Building_A,Loading Dock,HID SEOS,Success,CAM-12,RD-14
2026-07-03 14:38:00,EMP_040,Building_C,SOC,HID SEOS,Failed,CAM-13,RD-09
2026-07-03 16:47:00,EMP_019,Building_A,SOC,HID SEOS,Success,CAM-02,RD-06
2026-07-03 21:53:00,EMP_022,Building_C,SOC,HID SEOS,Success,CAM-14,RD-03
2026-07-03 15:39:00,EMP_002,Building_A,Emergency Exit,HID SEOS,Failed,CAM-14,RD-13
2026-07-03 05:21:00,EMP_024,Building_C,Main Entrance,HID SEOS,Failed,CAM-14,RD-16
2026-07-03 08:03:00,EMP_041,Building_C,SOC,HID SEOS,Success,CAM-07,RD-15
2026-07-03 08:44:00,EMP_044,Building_B,Reception,HID SEOS,Success,CAM-14,RD-18
2026-07-03 16:00:00,EMP_017,Building_A,Reception,HID SEOS,Success,CAM-12,RD-02
2026-07-03 09:23:00,EMP_001,Building_A,SOC,HID SEOS,Success,CAM-12,RD-17
2026-07-03 23:21:00,EMP_012,Building_A,Emergency Exit,HID SEOS,Success,CAM-11,RD-05
2026-07-03 01:48:00,SERVICE_SQL,Building_A,Reception,HID SEOS,Success,CAM-07,RD-13
2026-07-03 14:52:00,EMP_026,Building_C,HR Office,HID SEOS,Success,CAM-14,RD-17
2026-07-03 17:20:00,EMP_018,Building_B,Emergency Exit,HID SEOS,Success,CAM-06,RD-17
2026-07-03 16:46:00,EMP_041,Building_C,HR Office,HID SEOS,Failed,CAM-12,RD-19
2026-07-03 09:58:00,EMP_031,Building_C,Reception,HID SEOS,Failed,CAM-15,RD-20
2026-07-03 02:17:00,BACKUP_ADMIN,Building_C,Main Entrance,HID SEOS,Failed,CAM-10,RD-06
2026-07-03 19:29:00,SOC_ANALYST,Building_B,Reception,HID SEOS,Success,CAM-09,RD-07
2026-07-03 22:53:00,EMP_009,Building_C,Loading Dock,HID SEOS,Failed,CAM-09,RD-14
2026-07-03 20:41:00,EMP_035,Building_C,Finance Office,HID SEOS,Success,CAM-01,RD-01
2026-07-03 13:09:00,EMP_015,Building_B,Main Entrance,HID SEOS,Success,CAM-01,RD-11
2026-07-03 03:17:00,EMP_009,Building_B,Server Room,HID SEOS,Success,CAM-12,RD-15
2026-07-03 03:14:00,EMP_027,Building_A,SOC,HID SEOS,Success,CAM-03,RD-19
2026-07-03 16:15:00,EMP_019,Building_B,Main Entrance,HID SEOS,Success,CAM-12,RD-19
2026-07-03 02:24:00,EMP_027,Building_A,Finance Office,HID SEOS,Success,CAM-13,RD-19
2026-07-03 10:49:00,EMP_031,Building_A,Loading Dock,HID SEOS,Failed,CAM-07,RD-03
2026-07-03 19:22:00,EMP_010,Building_B,Loading Dock,HID SEOS,Failed,CAM-07,RD-05
2026-07-03 06:41:00,EMP_008,Building_B,Finance Office,HID SEOS,Success,CAM-07,RD-03
2026-07-03 04:06:00,EMP_018,Building_B,SOC,HID SEOS,Success,CAM-11,RD-10
2026-07-03 21:52:00,EMP_036,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-03
2026-07-03 01:43:00,EMP_012,Building_A,HR Office,HID SEOS,Success,CAM-05,RD-02
2026-07-03 05:59:00,EMP_050,Building_B,Reception,HID SEOS,Failed,CAM-01,RD-07
2026-07-03 06:15:00,EMP_026,Building_A,Emergency Exit,HID SEOS,Success,CAM-04,RD-03
2026-07-03 21:37:00,EMP_014,Building_A,Finance Office,HID SEOS,Success,CAM-05,RD-15
2026-07-03 19:32:00,EMP_008,Building_B,Loading Dock,HID SEOS,Success,CAM-14,RD-03
2026-07-03 16:00:00,EMP_049,Building_C,Finance Office,HID SEOS,Success,CAM-11,RD-20
2026-07-03 03:32:00,EMP_012,Building_B,Server Room,HID SEOS,Failed,CAM-15,RD-09
2026-07-03 02:45:00,EMP_035,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-16
2026-07-03 00:40:00,EMP_050,Building_C,Emergency Exit,HID SEOS,Failed,CAM-04,RD-03
2026-07-03 23:27:00,EMP_015,Building_A,Finance Office,HID SEOS,Failed,CAM-14,RD-03
2026-07-03 23:51:00,EMP_040,Building_C,HR Office,HID SEOS,Success,CAM-10,RD-13
2026-07-03 03:08:00,EMP_026,Building_B,HR Office,HID SEOS,Failed,CAM-01,RD-14
2026-07-03 18:08:00,EMP_021,Building_C,Loading Dock,HID SEOS,Failed,CAM-03,RD-07
2026-07-03 23:46:00,EMP_029,Building_B,Emergency Exit,HID SEOS,Success,CAM-11,RD-15
2026-07-03 19:38:00,EMP_008,Building_C,SOC,HID SEOS,Success,CAM-08,RD-13
2026-07-03 00:02:00,EMP_047,Building_C,Emergency Exit,HID SEOS,Success,CAM-01,RD-05
2026-07-03 19:42:00,EMP_011,Building_B,Server Room,HID SEOS,Success,CAM-05,RD-11
2026-07-03 09:54:00,EMP_012,Building_A,Main Entrance,HID SEOS,Success,CAM-04,RD-20
2026-07-03 21:44:00,EMP_035,Building_A,Loading Dock,HID SEOS,Success,CAM-07,RD-11
2026-07-03 20:22:00,BACKUP_ADMIN,Building_A,Loading Dock,HID SEOS,Success,CAM-10,RD-17
2026-07-03 20:33:00,EMP_032,Building_C,SOC,HID SEOS,Success,CAM-01,RD-07
2026-07-03 05:41:00,EMP_047,Building_B,Loading Dock,HID SEOS,Failed,CAM-01,RD-07
2026-07-03 16:45:00,EMP_031,Building_C,HR Office,HID SEOS,Success,CAM-06,RD-16
2026-07-03 13:11:00,EMP_046,Building_B,SOC,HID SEOS,Success,CAM-10,RD-05
2026-07-03 14:17:00,EMP_017,Building_B,SOC,HID SEOS,Success,CAM-15,RD-17
2026-07-03 05:07:00,EMP_008,Building_A,HR Office,HID SEOS,Failed,CAM-06,RD-01
2026-07-03 05:35:00,EMP_017,Building_B,Loading Dock,HID SEOS,Success,CAM-13,RD-08
2026-07-03 00:06:00,EMP_045,Building_C,Finance Office,HID SEOS,Success,CAM-06,RD-15
2026-07-03 19:27:00,EMP_015,Building_A,Loading Dock,HID SEOS,Failed,CAM-03,RD-05
2026-07-03 16:46:00,SOC_ANALYST,Building_B,Loading Dock,HID SEOS,Success,CAM-04,RD-18
2026-07-03 17:08:00,EMP_010,Building_A,Emergency Exit,HID SEOS,Success,CAM-01,RD-02
2026-07-03 17:56:00,EMP_010,Building_C,Loading Dock,HID SEOS,Success,CAM-02,RD-15
2026-07-03 20:24:00,EMP_042,Building_C,Loading Dock,HID SEOS,Failed,CAM-10,RD-08
2026-07-03 21:50:00,EMP_043,Building_A,SOC,HID SEOS,Success,CAM-09,RD-07
2026-07-03 15:13:00,EMP_047,Building_B,SOC,HID SEOS,Failed,CAM-09,RD-19
2026-07-03 11:47:00,NETWORK_ADMIN,Building_C,Reception,HID SEOS,Failed,CAM-04,RD-18
2026-07-03 18:22:00,EMP_047,Building_A,Loading Dock,HID SEOS,Success,CAM-03,RD-05
2026-07-03 16:45:00,EMP_016,Building_C,SOC,HID SEOS,Failed,CAM-09,RD-16
2026-07-03 12:17:00,EMP_015,Building_A,Reception,HID SEOS,Success,CAM-07,RD-17
2026-07-03 20:22:00,EMP_017,Building_B,Main Entrance,HID SEOS,Success,CAM-15,RD-07
2026-07-03 21:03:00,EMP_019,Building_C,HR Office,HID SEOS,Success,CAM-09,RD-13
2026-07-03 05:15:00,EMP_030,Building_B,Loading Dock,HID SEOS,Success,CAM-09,RD-03
2026-07-03 15:01:00,EMP_004,Building_B,Emergency Exit,HID SEOS,Failed,CAM-08,RD-08
2026-07-03 02:34:00,EMP_045,Building_C,Reception,HID SEOS,Success,CAM-06,RD-19
2026-07-03 14:41:00,EMP_029,Building_C,SOC,HID SEOS,Success,CAM-01,RD-12
2026-07-03 09:34:00,EMP_014,Building_A,Loading Dock,HID SEOS,Success,CAM-05,RD-05
2026-07-03 08:02:00,EMP_025,Building_A,Server Room,HID SEOS,Success,CAM-09,RD-16
2026-07-03 11:57:00,EMP_032,Building_A,Finance Office,HID SEOS,Success,CAM-10,RD-18
2026-07-03 13:25:00,SERVICE_SQL,Building_A,SOC,HID SEOS,Success,CAM-10,RD-10
2026-07-03 12:26:00,EMP_002,Building_B,Server Room,HID SEOS,Success,CAM-08,RD-13
2026-07-03 11:53:00,EMP_014,Building_B,Server Room,HID SEOS,Failed,CAM-11,RD-17
2026-07-03 15:52:00,EMP_021,Building_A,Finance Office,HID SEOS,Success,CAM-09,RD-12
2026-07-03 00:16:00,EMP_034,Building_A,Loading Dock,HID SEOS,Failed,CAM-15,RD-19
2026-07-03 09:08:00,EMP_011,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-11
2026-07-03 21:02:00,EMP_005,Building_A,Finance Office,HID SEOS,Failed,CAM-12,RD-08
2026-07-03 16:38:00,EMP_023,Building_B,Finance Office,HID SEOS,Success,CAM-14,RD-10
2026-07-03 13:01:00,NETWORK_ADMIN,Building_B,Loading Dock,HID SEOS,Success,CAM-12,RD-02
2026-07-03 19:35:00,EMP_032,Building_C,Emergency Exit,HID SEOS,Failed,CAM-03,RD-05
2026-07-03 14:39:00,EMP_011,Building_B,Loading Dock,HID SEOS,Success,CAM-13,RD-11
2026-07-03 01:09:00,EMP_016,Building_A,Server Room,HID SEOS,Failed,CAM-01,RD-05
2026-07-03 02:02:00,EMP_030,Building_B,Loading Dock,HID SEOS,Failed,CAM-13,RD-14
2026-07-03 18:20:00,EMP_045,Building_C,Main Entrance,HID SEOS,Success,CAM-02,RD-09
2026-07-03 18:54:00,EMP_023,Building_B,Main Entrance,HID SEOS,Success,CAM-15,RD-14
2026-07-03 02:24:00,EMP_034,Building_A,Main Entrance,HID SEOS,Failed,CAM-06,RD-01
2026-07-03 20:53:00,EMP_004,Building_C,Reception,HID SEOS,Success,CAM-06,RD-17
2026-07-03 07:28:00,EMP_023,Building_C,Server Room,HID SEOS,Success,CAM-14,RD-09
2026-07-03 14:53:00,EMP_017,Building_B,Server Room,HID SEOS,Success,CAM-03,RD-05
2026-07-03 18:17:00,EMP_007,Building_C,Finance Office,HID SEOS,Success,CAM-13,RD-03
2026-07-03 19:31:00,EMP_013,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-15
2026-07-03 06:47:00,EMP_026,Building_A,Main Entrance,HID SEOS,Success,CAM-09,RD-03
2026-07-03 11:09:00,EMP_021,Building_C,Main Entrance,HID SEOS,Failed,CAM-01,RD-12
2026-07-03 14:51:00,EMP_048,Building_C,HR Office,HID SEOS,Success,CAM-01,RD-14
2026-07-03 14:02:00,SERVICE_SQL,Building_A,Reception,HID SEOS,Success,CAM-09,RD-16
2026-07-03 17:09:00,EMP_019,Building_C,Reception,HID SEOS,Success,CAM-08,RD-07
2026-07-03 19:43:00,EMP_002,Building_C,SOC,HID SEOS,Success,CAM-02,RD-09
2026-07-03 15:02:00,EMP_021,Building_C,Loading Dock,HID SEOS,Success,CAM-09,RD-19
2026-07-03 21:54:00,ATTACKER_9999,Building_A,Finance Office,Cloned Badge,Success,CAM-06,RD-05
2026-07-03 01:36:00,EMP_005,Building_B,Loading Dock,HID SEOS,Success,CAM-09,RD-07
2026-07-03 03:16:00,EMP_048,Building_A,Loading Dock,HID SEOS,Success,CAM-05,RD-18
2026-07-03 18:01:00,EMP_023,Building_C,Loading Dock,HID SEOS,Success,CAM-05,RD-20
2026-07-03 09:16:00,EMP_036,Building_B,Main Entrance,HID SEOS,Success,CAM-09,RD-14
2026-07-03 15:40:00,EMP_023,Building_A,Server Room,HID SEOS,Failed,CAM-11,RD-02
2026-07-03 08:39:00,EMP_044,Building_C,Emergency Exit,HID SEOS,Success,CAM-09,RD-16
2026-07-03 12:59:00,EMP_003,Building_A,SOC,HID SEOS,Success,CAM-14,RD-02
2026-07-03 00:13:00,BACKUP_ADMIN,Building_C,Finance Office,HID SEOS,Success,CAM-11,RD-13
2026-07-03 03:19:00,EMP_007,Building_A,SOC,HID SEOS,Success,CAM-01,RD-14
2026-07-03 12:50:00,EMP_026,Building_B,Main Entrance,HID SEOS,Success,CAM-01,RD-12
2026-07-03 17:27:00,EMP_040,Building_B,HR Office,HID SEOS,Failed,CAM-07,RD-11
2026-07-03 19:36:00,EMP_032,Building_A,Emergency Exit,HID SEOS,Success,CAM-10,RD-04
2026-07-03 09:05:00,EMP_039,Building_A,Emergency Exit,HID SEOS,Success,CAM-15,RD-19
2026-07-03 06:30:00,BACKUP_ADMIN,Building_B,Server Room,HID SEOS,Success,CAM-12,RD-19
2026-07-03 13:13:00,EMP_047,Building_A,Reception,HID SEOS,Success,CAM-03,RD-15
2026-07-03 09:17:00,EMP_028,Building_B,Reception,HID SEOS,Success,CAM-03,RD-09
2026-07-03 05:44:00,EMP_044,Building_A,Reception,HID SEOS,Success,CAM-14,RD-19
2026-07-03 22:07:00,EMP_004,Building_B,Server Room,HID SEOS,Success,CAM-08,RD-15
2026-07-03 18:50:00,EMP_013,Building_A,SOC,HID SEOS,Success,CAM-01,RD-20
2026-07-03 08:58:00,EMP_035,Building_B,Server Room,HID SEOS,Success,CAM-08,RD-18
2026-07-03 07:04:00,EMP_050,Building_B,Loading Dock,HID SEOS,Success,CAM-13,RD-07
2026-07-03 17:34:00,EMP_048,Building_B,Finance Office,HID SEOS,Success,CAM-13,RD-12
2026-07-03 18:51:00,EMP_027,Building_B,Loading Dock,HID SEOS,Success,CAM-12,RD-11
2026-07-03 01:41:00,EMP_036,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-07
2026-07-03 16:00:00,EMP_035,Building_B,Main Entrance,HID SEOS,Success,CAM-14,RD-11
2026-07-03 18:33:00,EMP_018,Building_C,HR Office,HID SEOS,Failed,CAM-09,RD-04
2026-07-03 16:24:00,EMP_036,Building_B,Finance Office,HID SEOS,Success,CAM-13,RD-10
2026-07-03 03:54:00,EMP_034,Building_B,Reception,HID SEOS,Success,CAM-05,RD-14
2026-07-03 20:21:00,EMP_027,Building_C,HR Office,HID SEOS,Success,CAM-02,RD-15
2026-07-03 13:52:00,EMP_006,Building_B,Loading Dock,HID SEOS,Success,CAM-15,RD-13
2026-07-03 18:53:00,EMP_026,Building_B,Finance Office,HID SEOS,Success,CAM-11,RD-11
2026-07-03 21:38:00,EMP_016,Building_C,Loading Dock,HID SEOS,Success,CAM-08,RD-16
2026-07-03 20:37:00,EMP_028,Building_C,HR Office,HID SEOS,Success,CAM-03,RD-08
2026-07-03 04:31:00,EMP_018,Building_A,Reception,HID SEOS,Failed,CAM-03,RD-06
2026-07-03 09:11:00,EMP_025,Building_C,Finance Office,HID SEOS,Success,CAM-09,RD-13
2026-07-03 05:28:00,EMP_007,Building_C,SOC,HID SEOS,Failed,CAM-04,RD-11
2026-07-03 22:30:00,EMP_035,Building_B,SOC,HID SEOS,Success,CAM-02,RD-12
2026-07-03 02:38:00,EMP_006,Building_C,SOC,HID SEOS,Success,CAM-07,RD-04
2026-07-03 15:09:00,SERVICE_SQL,Building_A,Server Room,HID SEOS,Failed,CAM-09,RD-10
2026-07-03 10:28:00,EMP_031,Building_B,SOC,HID SEOS,Failed,CAM-03,RD-06
2026-07-03 03:45:00,EMP_015,Building_B,Loading Dock,HID SEOS,Success,CAM-10,RD-14
2026-07-03 05:48:00,EMP_036,Building_B,HR Office,HID SEOS,Success,CAM-11,RD-07
2026-07-03 10:43:00,EMP_008,Building_C,Emergency Exit,HID SEOS,Success,CAM-01,RD-17
2026-07-03 09:20:00,EMP_029,Building_A,Emergency Exit,HID SEOS,Success,CAM-10,RD-16
2026-07-03 14:19:00,EMP_010,Building_A,Emergency Exit,HID SEOS,Success,CAM-07,RD-11
2026-07-03 19:30:00,EMP_029,Building_A,Loading Dock,HID SEOS,Success,CAM-09,RD-08
2026-07-03 05:05:00,EMP_048,Building_B,Reception,HID SEOS,Success,CAM-09,RD-02
2026-07-03 11:23:00,EMP_039,Building_B,Reception,HID SEOS,Success,CAM-05,RD-04
2026-07-03 17:32:00,EMP_024,Building_B,SOC,HID SEOS,Success,CAM-09,RD-09
2026-07-03 14:32:00,EMP_001,Building_A,Emergency Exit,HID SEOS,Success,CAM-15,RD-13
2026-07-03 04:00:00,EMP_017,Building_B,Finance Office,HID SEOS,Success,CAM-04,RD-08
2026-07-03 11:55:00,EMP_032,Building_A,Main Entrance,HID SEOS,Success,CAM-14,RD-12
2026-07-03 09:25:00,EMP_025,Building_B,Reception,HID SEOS,Failed,CAM-11,RD-10
2026-07-03 16:10:00,EMP_005,Building_A,SOC,HID SEOS,Failed,CAM-07,RD-17
2026-07-03 21:07:00,ATTACKER_9999,Building_A,SOC,Cloned Badge,Success,CAM-02,RD-16
2026-07-03 21:06:00,EMP_033,Building_A,Emergency Exit,HID SEOS,Success,CAM-10,RD-12
2026-07-03 22:25:00,EMP_031,Building_B,HR Office,HID SEOS,Success,CAM-05,RD-19
2026-07-03 19:52:00,EMP_023,Building_C,HR Office,HID SEOS,Success,CAM-09,RD-07
2026-07-03 07:15:00,EMP_035,Building_B,Main Entrance,HID SEOS,Failed,CAM-03,RD-20
2026-07-03 02:39:00,EMP_026,Building_C,Main Entrance,HID SEOS,Success,CAM-04,RD-17
2026-07-03 13:03:00,EMP_034,Building_C,Finance Office,HID SEOS,Success,CAM-14,RD-15
2026-07-03 06:40:00,EMP_046,Building_C,Main Entrance,HID SEOS,Success,CAM-08,RD-01
2026-07-03 13:08:00,NETWORK_ADMIN,Building_B,Finance Office,HID SEOS,Success,CAM-01,RD-08
2026-07-03 12:53:00,EMP_002,Building_C,Main Entrance,HID SEOS,Success,CAM-06,RD-04
2026-07-03 01:37:00,EMP_044,Building_C,Reception,HID SEOS,Failed,CAM-04,RD-07
2026-07-03 16:49:00,EMP_004,Building_C,Loading Dock,HID SEOS,Success,CAM-12,RD-05
2026-07-03 06:15:00,SOC_ANALYST,Building_A,SOC,HID SEOS,Failed,CAM-04,RD-14
2026-07-03 02:01:00,EMP_040,Building_B,SOC,HID SEOS,Success,CAM-15,RD-13
2026-07-03 01:38:00,EMP_003,Building_B,Emergency Exit,HID SEOS,Success,CAM-06,RD-07
2026-07-03 05:36:00,EMP_021,Building_B,HR Office,HID SEOS,Success,CAM-10,RD-07
2026-07-03 11:44:00,EMP_004,Building_A,Emergency Exit,HID SEOS,Success,CAM-13,RD-10
2026-07-03 06:38:00,BACKUP_ADMIN,Building_C,HR Office,HID SEOS,Failed,CAM-05,RD-05
2026-07-03 12:57:00,EMP_027,Building_A,Main Entrance,HID SEOS,Failed,CAM-03,RD-15
2026-07-03 23:54:00,EMP_017,Building_B,Reception,HID SEOS,Success,CAM-11,RD-08
2026-07-03 13:12:00,EMP_008,Building_B,Reception,HID SEOS,Success,CAM-10,RD-20
2026-07-03 14:49:00,EMP_006,Building_B,Loading Dock,HID SEOS,Success,CAM-12,RD-02
2026-07-03 05:20:00,EMP_042,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-06
2026-07-03 14:05:00,EMP_028,Building_A,Server Room,HID SEOS,Success,CAM-04,RD-17
2026-07-03 15:47:00,EMP_017,Building_C,SOC,HID SEOS,Success,CAM-15,RD-19
2026-07-03 19:11:00,EMP_020,Building_C,Server Room,HID SEOS,Success,CAM-06,RD-03
2026-07-03 16:35:00,EMP_042,Building_B,Server Room,HID SEOS,Success,CAM-10,RD-15
2026-07-03 12:30:00,EMP_030,Building_B,Reception,HID SEOS,Success,CAM-09,RD-17
2026-07-03 22:54:00,EMP_044,Building_B,Loading Dock,HID SEOS,Success,CAM-09,RD-07
2026-07-03 14:27:00,EMP_028,Building_B,Emergency Exit,HID SEOS,Success,CAM-04,RD-03
2026-07-03 05:43:00,ATTACKER_9999,Building_A,Reception,Cloned Badge,Success,CAM-04,RD-17
2026-07-03 07:10:00,EMP_032,Building_C,Finance Office,HID SEOS,Success,CAM-02,RD-10
2026-07-03 07:19:00,EMP_019,Building_B,Finance Office,HID SEOS,Success,CAM-13,RD-15
2026-07-03 17:58:00,EMP_019,Building_C,SOC,HID SEOS,Failed,CAM-15,RD-17
2026-07-03 04:20:00,EMP_013,Building_B,Server Room,HID SEOS,Success,CAM-14,RD-10
2026-07-03 06:33:00,EMP_014,Building_B,SOC,HID SEOS,Success,CAM-03,RD-03
2026-07-03 06:40:00,EMP_023,Building_C,Finance Office,HID SEOS,Failed,CAM-07,RD-01
2026-07-03 18:10:00,NETWORK_ADMIN,Building_C,Server Room,HID SEOS,Success,CAM-08,RD-04
2026-07-03 10:57:00,EMP_023,Building_B,Reception,HID SEOS,Success,CAM-09,RD-02
2026-07-03 01:19:00,EMP_043,Building_A,Main Entrance,HID SEOS,Success,CAM-03,RD-04
2026-07-03 19:52:00,EMP_046,Building_B,HR Office,HID SEOS,Success,CAM-03,RD-04
2026-07-03 17:28:00,SERVICE_SQL,Building_A,Server Room,HID SEOS,Success,CAM-03,RD-18
2026-07-03 03:22:00,EMP_023,Building_B,Server Room,HID SEOS,Success,CAM-07,RD-08
2026-07-03 04:21:00,EMP_041,Building_A,Finance Office,HID SEOS,Success,CAM-06,RD-07
2026-07-03 22:03:00,EMP_031,Building_A,Finance Office,HID SEOS,Success,CAM-02,RD-20
2026-07-03 15:02:00,EMP_026,Building_B,Main Entrance,HID SEOS,Success,CAM-11,RD-04
2026-07-03 20:40:00,EMP_041,Building_A,SOC,HID SEOS,Success,CAM-07,RD-18
2026-07-03 05:58:00,EMP_020,Building_C,Loading Dock,HID SEOS,Success,CAM-06,RD-12
2026-07-03 20:50:00,NETWORK_ADMIN,Building_C,Main Entrance,HID SEOS,Success,CAM-04,RD-13
2026-07-03 06:25:00,SERVICE_SQL,Building_A,Main Entrance,HID SEOS,Success,CAM-08,RD-03
