Timestamp,Alert_ID,Severity,MITRE,Description,Status,Assigned_To
2026-07-03 17:32:00,AL0951,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:58:00,AL0952,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:03:00,AL0953,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:45:00,AL0954,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:55:00,AL0955,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:44:00,AL0956,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:37:00,AL0957,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:35:00,AL0958,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:32:00,AL0959,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:22:00,AL0960,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:57:00,AL0961,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:07:00,AL0962,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:21:00,AL0963,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:39:00,AL0964,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:18:00,AL0965,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:13:00,AL0966,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:28:00,AL0967,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:39:00,AL0968,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:45:00,AL0969,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:00:00,AL0970,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:20:00,AL0971,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:59:00,AL0972,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:36:00,AL0973,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:17:00,AL0974,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:55:00,AL0975,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:11:00,AL0976,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:30:00,AL0977,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:18:00,AL0978,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:15:00,AL0979,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:15:00,AL0980,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:00:00,AL0981,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:32:00,AL0982,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:07:00,AL0983,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:43:00,AL0984,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:27:00,AL0985,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:19:00,AL0986,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:08:00,AL0987,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:31:00,AL0988,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:50:00,AL0989,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 04:28:00,AL0990,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:48:00,AL0991,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:15:00,AL0992,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:52:00,AL0993,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:00:00,AL0994,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:59:00,AL0995,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:58:00,AL0996,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:29:00,AL0997,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:27:00,AL0998,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:05:00,AL0999,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:18:00,AL1000,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:06:00,AL9001,High,,Inactive account login detected,Open,SOC_ANALYST
2026-07-03 08:07:00,AL9002,Critical,T1046,Network scanning detected,Open,SOC_ANALYST
2026-07-03 08:15:00,AL9003,Critical,T1486,Possible ransomware activity,Open,SOC_ANALYST
