Timestamp,Source_IP,Destination_IP,Protocol,Port,Bytes,Packets,Action,Event
2026-07-03 03:14:00,10.20.5.113,10.20.5.36,TCP,445,3792,189,Allowed,Web Access
2026-07-03 11:27:00,10.20.3.234,10.20.4.65,TCP,80,2242,4,Allowed,Web Access
2026-07-03 21:34:00,10.20.4.96,10.20.3.51,UDP,445,44549,98,Allowed,Web Access
2026-07-03 02:43:00,10.20.4.70,10.20.1.175,TCP,80,44213,56,Allowed,DNS Query
2026-07-03 11:58:00,10.20.3.82,10.20.4.193,ICMP,22,23562,171,Allowed,DNS Query
2026-07-03 23:32:00,10.20.1.51,10.20.4.208,TCP,3389,19032,311,Allowed,DNS Query
2026-07-03 09:26:00,10.20.3.2,10.20.5.207,ICMP,443,47340,456,Allowed,Normal Traffic
2026-07-03 13:00:00,10.20.3.175,10.20.1.11,TCP,80,44261,250,Allowed,DNS Query
2026-07-03 19:08:00,10.20.1.244,10.20.2.151,ICMP,80,32284,195,Allowed,DNS Query
2026-07-03 20:41:00,10.20.4.33,10.20.1.84,UDP,3389,2954,57,Allowed,DNS Query
2026-07-03 13:55:00,10.20.3.72,10.20.3.190,UDP,3389,8702,262,Allowed,Web Access
2026-07-03 17:57:00,10.20.1.151,10.20.4.217,UDP,445,10733,132,Allowed,Normal Traffic
2026-07-03 21:13:00,10.20.5.196,10.20.1.65,ICMP,80,2451,279,Allowed,DNS Query
2026-07-03 10:40:00,10.20.5.66,10.20.4.42,UDP,443,30752,17,Allowed,Web Access
2026-07-03 06:25:00,10.20.3.17,10.20.2.190,UDP,22,34180,380,Allowed,Web Access
2026-07-03 00:46:00,10.20.2.6,10.20.3.93,UDP,443,41892,243,Allowed,Web Access
2026-07-03 08:25:00,10.20.3.110,10.20.3.6,UDP,3389,17391,116,Allowed,DNS Query
2026-07-03 12:34:00,10.20.3.176,10.20.1.160,TCP,443,11432,251,Allowed,DNS Query
2026-07-03 21:32:00,10.20.5.77,10.20.5.155,ICMP,443,10242,246,Allowed,Normal Traffic
2026-07-03 18:10:00,10.20.4.71,10.20.1.195,UDP,443,15612,499,Allowed,Web Access
2026-07-03 13:43:00,10.20.1.113,10.20.1.187,ICMP,3389,8568,243,Allowed,Normal Traffic
2026-07-03 14:46:00,10.20.5.127,10.20.1.136,ICMP,445,372,347,Allowed,Web Access
2026-07-03 20:40:00,10.20.2.154,10.20.4.183,UDP,445,27645,44,Allowed,Web Access
2026-07-03 21:09:00,10.20.5.143,10.20.1.144,UDP,443,31376,152,Allowed,Web Access
2026-07-03 02:52:00,10.20.5.245,10.20.4.52,ICMP,22,26951,80,Allowed,Web Access
2026-07-03 22:20:00,10.20.3.111,10.20.5.246,UDP,3389,21789,164,Allowed,Web Access
2026-07-03 17:20:00,10.20.5.168,10.20.3.5,ICMP,3389,4716,377,Allowed,Web Access
2026-07-03 02:31:00,10.20.2.89,10.20.3.158,UDP,443,26220,283,Allowed,Web Access
2026-07-03 19:35:00,10.20.5.28,10.20.1.162,ICMP,80,21713,70,Allowed,Web Access
2026-07-03 08:34:00,10.20.1.129,10.20.1.1,ICMP,443,34775,437,Allowed,Web Access
2026-07-03 10:56:00,10.20.3.111,10.20.5.242,ICMP,22,1969,121,Allowed,DNS Query
2026-07-03 15:56:00,10.20.5.98,10.20.4.142,TCP,22,7984,30,Allowed,Web Access
2026-07-03 05:08:00,10.20.5.146,10.20.2.129,UDP,22,20484,189,Allowed,Normal Traffic
2026-07-03 08:49:00,10.20.5.53,10.20.4.72,UDP,443,40022,72,Allowed,Web Access
2026-07-03 07:21:00,10.20.4.137,10.20.1.247,ICMP,3389,32595,306,Allowed,Web Access
2026-07-03 21:05:00,10.20.3.140,10.20.1.101,TCP,22,43845,310,Allowed,DNS Query
2026-07-03 19:47:00,10.20.1.207,10.20.5.179,ICMP,22,11604,289,Allowed,Normal Traffic
2026-07-03 23:40:00,10.20.3.74,10.20.2.33,TCP,3389,25483,340,Allowed,Web Access
2026-07-03 13:38:00,10.20.4.71,10.20.4.15,TCP,3389,42537,485,Allowed,Normal Traffic
2026-07-03 09:35:00,10.20.1.62,10.20.1.54,UDP,3389,17193,107,Allowed,Web Access
2026-07-03 03:30:00,10.20.3.205,10.20.1.14,TCP,3389,45764,58,Allowed,Normal Traffic
2026-07-03 02:17:00,10.20.3.46,10.20.5.97,TCP,445,2009,397,Allowed,Normal Traffic
2026-07-03 16:56:00,10.20.4.194,10.20.3.212,UDP,3389,25960,41,Allowed,Web Access
2026-07-03 11:45:00,10.20.3.161,10.20.3.12,TCP,3389,3580,11,Allowed,Normal Traffic
2026-07-03 08:09:00,10.20.3.184,10.20.2.215,TCP,80,20083,263,Allowed,Web Access
2026-07-03 22:50:00,10.20.4.127,10.20.5.53,UDP,22,31909,163,Allowed,Normal Traffic
2026-07-03 05:55:00,10.20.2.203,10.20.4.6,TCP,80,20228,200,Allowed,Normal Traffic
2026-07-03 09:34:00,10.20.3.28,10.20.4.110,TCP,3389,39943,136,Allowed,DNS Query
2026-07-03 23:18:00,10.20.1.60,10.20.1.159,UDP,445,32213,235,Allowed,Web Access
2026-07-03 09:51:00,10.20.5.223,10.20.3.127,ICMP,22,44218,224,Allowed,DNS Query
2026-07-03 12:12:00,10.20.3.136,10.20.4.113,ICMP,3389,8824,482,Allowed,Normal Traffic
2026-07-03 21:27:00,10.20.2.227,10.20.2.41,ICMP,445,43745,152,Allowed,DNS Query
2026-07-03 06:42:00,10.20.2.250,10.20.1.192,TCP,22,31745,49,Allowed,Normal Traffic
2026-07-03 17:20:00,10.20.3.212,10.20.3.18,ICMP,80,38647,409,Allowed,Normal Traffic
2026-07-03 23:18:00,10.20.4.47,10.20.1.223,UDP,3389,43483,499,Allowed,DNS Query
2026-07-03 05:34:00,10.20.3.82,10.20.5.22,ICMP,443,33670,92,Allowed,Web Access
2026-07-03 17:22:00,10.20.3.41,10.20.5.199,TCP,22,702,184,Allowed,DNS Query
2026-07-03 10:38:00,10.20.1.87,10.20.1.78,TCP,22,26991,45,Allowed,DNS Query
2026-07-03 00:10:00,10.20.5.18,10.20.4.181,ICMP,80,3555,166,Allowed,DNS Query
2026-07-03 18:49:00,10.20.4.212,10.20.3.249,UDP,80,17953,320,Allowed,Normal Traffic
2026-07-03 03:16:00,10.20.1.233,10.20.4.176,ICMP,22,37028,224,Allowed,DNS Query
2026-07-03 01:29:00,10.20.3.99,10.20.2.230,TCP,443,45964,172,Allowed,DNS Query
2026-07-03 10:36:00,10.20.4.69,10.20.4.110,UDP,22,22724,368,Allowed,Normal Traffic
2026-07-03 06:31:00,10.20.3.209,10.20.5.54,UDP,80,43828,172,Allowed,Web Access
2026-07-03 08:50:00,10.20.1.40,10.20.2.201,TCP,445,44989,2,Allowed,DNS Query
2026-07-03 15:31:00,10.20.4.86,10.20.2.70,UDP,445,7503,481,Allowed,DNS Query
2026-07-03 08:24:00,10.20.4.49,10.20.5.47,TCP,443,23356,486,Allowed,DNS Query
2026-07-03 16:50:00,10.20.1.35,10.20.2.181,ICMP,445,4235,465,Allowed,DNS Query
2026-07-03 08:15:00,10.20.5.16,10.20.2.16,UDP,443,40312,209,Allowed,DNS Query
2026-07-03 10:19:00,10.20.1.89,10.20.3.17,TCP,22,39327,431,Allowed,Web Access
2026-07-03 05:31:00,10.20.5.185,10.20.2.210,ICMP,443,37161,415,Allowed,DNS Query
2026-07-03 10:20:00,10.20.4.161,10.20.3.20,UDP,445,45182,404,Allowed,DNS Query
2026-07-03 03:38:00,10.20.1.113,10.20.5.187,ICMP,22,22637,84,Allowed,Web Access
2026-07-03 23:59:00,10.20.2.209,10.20.3.156,UDP,3389,4412,107,Allowed,DNS Query
2026-07-03 13:44:00,10.20.4.106,10.20.4.196,UDP,445,17196,493,Allowed,Web Access
2026-07-03 18:46:00,10.20.4.42,10.20.5.175,ICMP,3389,6821,240,Allowed,DNS Query
2026-07-03 11:49:00,10.20.5.89,10.20.2.54,ICMP,445,24185,79,Allowed,DNS Query
2026-07-03 07:55:00,10.20.2.49,10.20.5.170,ICMP,443,18365,172,Allowed,Normal Traffic
2026-07-03 01:48:00,10.20.2.128,10.20.3.148,UDP,443,18150,377,Allowed,Normal Traffic
2026-07-03 11:29:00,10.20.1.158,10.20.5.144,ICMP,80,28324,479,Allowed,Web Access
2026-07-03 13:07:00,10.20.2.213,10.20.4.49,TCP,22,5590,85,Allowed,Web Access
2026-07-03 20:50:00,10.20.1.137,10.20.4.64,UDP,80,49857,277,Allowed,Web Access
2026-07-03 10:17:00,10.20.5.183,10.20.2.58,UDP,80,24943,492,Allowed,Normal Traffic
2026-07-03 08:16:00,10.20.3.85,10.20.2.153,ICMP,80,12134,213,Allowed,DNS Query
2026-07-03 05:59:00,10.20.4.76,10.20.2.86,TCP,445,15733,375,Allowed,DNS Query
2026-07-03 02:27:00,10.20.2.184,10.20.1.130,UDP,445,49311,291,Allowed,Web Access
2026-07-03 21:58:00,10.20.1.16,10.20.4.238,UDP,443,19462,227,Allowed,Web Access
2026-07-03 15:23:00,10.20.1.99,10.20.3.223,UDP,3389,8236,207,Allowed,Normal Traffic
2026-07-03 19:35:00,10.20.3.209,10.20.4.69,ICMP,22,17769,463,Allowed,Web Access
2026-07-03 01:14:00,10.20.1.252,10.20.4.178,TCP,3389,36143,55,Allowed,Normal Traffic
2026-07-03 18:36:00,10.20.4.39,10.20.5.106,ICMP,443,38959,265,Allowed,Web Access
2026-07-03 18:48:00,10.20.5.200,10.20.1.68,TCP,80,15781,422,Allowed,Normal Traffic
2026-07-03 17:16:00,10.20.5.120,10.20.4.243,TCP,80,40486,311,Allowed,Normal Traffic
2026-07-03 05:24:00,10.20.2.209,10.20.5.254,ICMP,445,11513,147,Allowed,Normal Traffic
2026-07-03 10:19:00,10.20.2.46,10.20.3.11,TCP,80,10322,295,Allowed,DNS Query
2026-07-03 04:35:00,10.20.5.74,10.20.5.211,TCP,22,42115,254,Allowed,DNS Query
2026-07-03 22:51:00,10.20.3.110,10.20.3.2,ICMP,22,11453,313,Allowed,Normal Traffic
2026-07-03 03:56:00,10.20.5.19,10.20.2.151,TCP,22,2641,213,Allowed,DNS Query
2026-07-03 09:40:00,10.20.5.251,10.20.3.20,UDP,80,43261,156,Allowed,Web Access
2026-07-03 03:01:00,10.20.4.28,10.20.3.16,ICMP,443,28019,4,Allowed,DNS Query
2026-07-03 12:37:00,10.20.1.20,10.20.5.81,ICMP,443,48934,95,Allowed,DNS Query
2026-07-03 08:56:00,10.20.2.140,10.20.1.27,TCP,3389,4589,114,Allowed,Normal Traffic
2026-07-03 18:35:00,10.20.3.252,10.20.4.124,ICMP,443,16073,296,Allowed,Normal Traffic
2026-07-03 11:25:00,10.20.3.124,10.20.2.55,TCP,3389,47864,471,Allowed,Normal Traffic
2026-07-03 02:11:00,10.20.1.68,10.20.5.254,UDP,22,36978,196,Allowed,DNS Query
2026-07-03 15:26:00,10.20.1.67,10.20.2.126,ICMP,443,21642,374,Allowed,Web Access
2026-07-03 02:51:00,10.20.1.27,10.20.3.191,ICMP,80,4223,478,Allowed,DNS Query
2026-07-03 07:13:00,10.20.5.244,10.20.5.202,UDP,445,1068,423,Allowed,DNS Query
2026-07-03 10:05:00,10.20.4.157,10.20.4.2,TCP,445,39607,226,Allowed,Normal Traffic
2026-07-03 16:54:00,10.20.2.149,10.20.5.245,ICMP,3389,23327,31,Allowed,Web Access
2026-07-03 07:42:00,10.20.5.94,10.20.2.233,ICMP,80,42995,169,Allowed,DNS Query
2026-07-03 02:30:00,10.20.2.73,10.20.4.15,UDP,445,9520,366,Allowed,DNS Query
2026-07-03 04:01:00,10.20.3.249,10.20.5.40,ICMP,80,26599,254,Allowed,Web Access
2026-07-03 03:05:00,10.20.1.145,10.20.2.166,ICMP,445,12292,388,Allowed,Normal Traffic
2026-07-03 18:14:00,10.20.5.64,10.20.3.98,TCP,80,30567,142,Allowed,Web Access
2026-07-03 17:04:00,10.20.3.75,10.20.2.51,TCP,445,41253,94,Allowed,Normal Traffic
2026-07-03 19:11:00,10.20.5.142,10.20.2.229,ICMP,22,17000,23,Allowed,Web Access
2026-07-03 16:39:00,10.20.2.191,10.20.4.85,TCP,80,8320,322,Allowed,DNS Query
2026-07-03 03:38:00,10.20.1.241,10.20.3.75,ICMP,80,24368,366,Allowed,Web Access
2026-07-03 16:26:00,10.20.4.68,10.20.4.2,ICMP,443,17822,478,Allowed,DNS Query
2026-07-03 15:46:00,10.20.4.72,10.20.3.74,ICMP,443,38405,23,Allowed,Web Access
2026-07-03 00:01:00,10.20.1.163,10.20.4.118,ICMP,3389,36611,46,Allowed,Web Access
2026-07-03 10:08:00,10.20.3.54,10.20.4.113,ICMP,22,17802,32,Allowed,Normal Traffic
2026-07-03 20:25:00,10.20.4.114,10.20.1.108,TCP,22,8487,305,Allowed,Web Access
2026-07-03 14:02:00,10.20.4.140,10.20.5.233,UDP,3389,19275,270,Allowed,Normal Traffic
2026-07-03 19:31:00,10.20.2.115,10.20.5.15,ICMP,22,29775,271,Allowed,DNS Query
2026-07-03 00:27:00,10.20.3.147,10.20.3.207,UDP,22,7612,252,Allowed,Normal Traffic
2026-07-03 15:32:00,10.20.2.192,10.20.4.100,TCP,445,36457,26,Allowed,Web Access
2026-07-03 02:36:00,10.20.1.13,10.20.5.244,TCP,22,45837,483,Allowed,Normal Traffic
2026-07-03 05:01:00,10.20.5.109,10.20.3.102,UDP,3389,38708,31,Allowed,Normal Traffic
2026-07-03 17:38:00,10.20.5.36,10.20.3.72,TCP,22,41203,296,Allowed,DNS Query
2026-07-03 04:12:00,10.20.2.197,10.20.2.67,UDP,22,13471,450,Allowed,DNS Query
2026-07-03 21:55:00,10.20.2.150,10.20.2.137,TCP,445,25144,32,Allowed,Normal Traffic
2026-07-03 23:53:00,10.20.2.188,10.20.1.161,TCP,22,8444,446,Allowed,DNS Query
2026-07-03 12:07:00,10.20.5.249,10.20.3.58,TCP,22,32120,311,Allowed,Normal Traffic
2026-07-03 10:14:00,10.20.3.93,10.20.2.89,ICMP,3389,38927,276,Allowed,DNS Query
2026-07-03 16:17:00,10.20.2.115,10.20.2.101,UDP,445,43027,273,Allowed,Web Access
2026-07-03 02:32:00,10.20.1.193,10.20.2.27,UDP,3389,360,388,Allowed,DNS Query
2026-07-03 21:35:00,10.20.1.215,10.20.1.202,TCP,3389,27342,295,Allowed,Normal Traffic
2026-07-03 10:15:00,10.20.4.144,10.20.4.236,UDP,445,38122,386,Allowed,Normal Traffic
2026-07-03 15:10:00,10.20.1.58,10.20.4.38,TCP,80,9720,71,Allowed,DNS Query
2026-07-03 15:32:00,10.20.2.224,10.20.1.216,ICMP,80,5091,335,Allowed,Web Access
2026-07-03 09:24:00,10.20.3.31,10.20.5.116,ICMP,445,23926,464,Allowed,Web Access
2026-07-03 05:30:00,10.20.4.85,10.20.3.8,UDP,443,49019,138,Allowed,DNS Query
2026-07-03 17:13:00,10.20.5.239,10.20.5.176,TCP,445,17196,413,Allowed,DNS Query
2026-07-03 10:45:00,10.20.2.243,10.20.3.167,TCP,443,26870,378,Allowed,DNS Query
2026-07-03 09:50:00,10.20.1.252,10.20.1.69,ICMP,80,29263,39,Allowed,Normal Traffic
2026-07-03 07:57:00,10.20.1.142,10.20.4.131,ICMP,3389,23498,286,Allowed,DNS Query
2026-07-03 21:54:00,10.20.5.240,10.20.5.228,UDP,22,17934,221,Allowed,DNS Query
2026-07-03 12:56:00,10.20.1.202,10.20.2.239,TCP,3389,39676,2,Allowed,Normal Traffic
2026-07-03 11:51:00,10.20.1.106,10.20.1.174,ICMP,80,26168,237,Allowed,DNS Query
2026-07-03 07:49:00,10.20.5.248,10.20.4.190,UDP,443,34388,319,Allowed,DNS Query
2026-07-03 10:28:00,10.20.4.32,10.20.5.207,TCP,443,16688,22,Allowed,DNS Query
2026-07-03 05:32:00,10.20.1.221,10.20.4.177,ICMP,3389,44233,330,Allowed,DNS Query
2026-07-03 05:06:00,10.20.5.224,10.20.4.252,UDP,443,49412,493,Allowed,Normal Traffic
2026-07-03 20:29:00,10.20.4.158,10.20.1.135,UDP,443,38875,124,Allowed,Web Access
2026-07-03 04:56:00,10.20.5.43,10.20.5.145,UDP,80,25549,299,Allowed,Normal Traffic
2026-07-03 19:13:00,10.20.5.211,10.20.1.14,UDP,3389,42905,224,Allowed,Web Access
2026-07-03 14:35:00,10.20.5.144,10.20.2.254,ICMP,445,19446,352,Allowed,Normal Traffic
2026-07-03 08:16:00,10.20.1.100,10.20.2.129,ICMP,80,2714,77,Allowed,Normal Traffic
2026-07-03 00:09:00,10.20.1.118,10.20.1.35,UDP,445,46239,494,Allowed,Web Access
2026-07-03 15:20:00,10.20.4.252,10.20.4.148,TCP,445,38226,500,Allowed,Web Access
2026-07-03 19:10:00,10.20.2.104,10.20.2.90,ICMP,3389,39019,274,Allowed,Web Access
2026-07-03 05:26:00,10.20.4.143,10.20.4.44,UDP,22,42289,200,Allowed,Web Access
2026-07-03 22:30:00,10.20.5.49,10.20.1.59,ICMP,443,48409,151,Allowed,DNS Query
2026-07-03 15:14:00,10.20.5.74,10.20.1.16,ICMP,3389,34344,117,Allowed,Web Access
2026-07-03 08:58:00,10.20.5.116,10.20.1.205,UDP,3389,41128,289,Allowed,Normal Traffic
2026-07-03 10:18:00,10.20.1.91,10.20.5.212,TCP,3389,32263,393,Allowed,Web Access
2026-07-03 08:31:00,10.20.5.253,10.20.5.20,ICMP,80,42442,420,Allowed,DNS Query
2026-07-03 21:47:00,10.20.3.129,10.20.4.52,UDP,22,1585,251,Allowed,Normal Traffic
2026-07-03 13:26:00,10.20.4.57,10.20.1.23,ICMP,3389,30447,159,Allowed,Normal Traffic
2026-07-03 20:42:00,10.20.5.97,10.20.4.245,ICMP,443,45330,53,Allowed,DNS Query
2026-07-03 18:12:00,10.20.3.96,10.20.4.143,TCP,3389,16196,346,Allowed,Normal Traffic
2026-07-03 09:51:00,10.20.4.214,10.20.3.239,UDP,22,892,455,Allowed,DNS Query
2026-07-03 22:40:00,10.20.2.138,10.20.4.1,ICMP,3389,28370,498,Allowed,Web Access
2026-07-03 00:15:00,10.20.4.76,10.20.5.254,ICMP,22,2134,446,Allowed,Web Access
2026-07-03 21:03:00,10.20.2.138,10.20.2.222,UDP,80,17581,52,Allowed,DNS Query
2026-07-03 11:59:00,10.20.5.132,10.20.3.28,UDP,80,42227,479,Allowed,Web Access
2026-07-03 13:48:00,10.20.3.247,10.20.3.39,TCP,22,31752,384,Allowed,Normal Traffic
2026-07-03 13:40:00,10.20.2.88,10.20.5.90,ICMP,445,27357,448,Allowed,DNS Query
2026-07-03 22:58:00,10.20.5.121,10.20.3.70,TCP,445,9531,251,Allowed,Web Access
2026-07-03 09:59:00,10.20.4.220,10.20.1.70,ICMP,443,15551,412,Allowed,DNS Query
2026-07-03 15:02:00,10.20.1.198,10.20.2.155,UDP,445,44344,330,Allowed,Normal Traffic
2026-07-03 07:03:00,10.20.2.204,10.20.5.226,UDP,22,47864,40,Allowed,DNS Query
2026-07-03 10:02:00,10.20.1.150,10.20.4.170,ICMP,22,6816,111,Allowed,Web Access
2026-07-03 00:47:00,10.20.1.163,10.20.2.222,UDP,22,23775,291,Allowed,Normal Traffic
2026-07-03 19:40:00,10.20.3.233,10.20.4.125,ICMP,80,865,107,Allowed,Web Access
2026-07-03 23:22:00,10.20.2.209,10.20.2.242,ICMP,3389,14696,375,Allowed,Normal Traffic
2026-07-03 07:02:00,10.20.4.141,10.20.5.222,TCP,22,49798,155,Allowed,Web Access
2026-07-03 01:47:00,10.20.4.18,10.20.4.206,UDP,22,1046,459,Allowed,Web Access
2026-07-03 11:09:00,10.20.3.115,10.20.4.230,UDP,445,45741,148,Allowed,Normal Traffic
2026-07-03 02:47:00,10.20.1.250,10.20.5.143,TCP,80,3322,401,Allowed,DNS Query
2026-07-03 06:04:00,10.20.3.108,10.20.5.44,TCP,3389,31995,240,Allowed,Web Access
2026-07-03 22:29:00,10.20.1.87,10.20.1.183,ICMP,80,25166,206,Allowed,Web Access
2026-07-03 14:22:00,10.20.3.223,10.20.5.81,UDP,80,47956,124,Allowed,DNS Query
2026-07-03 11:56:00,10.20.2.172,10.20.3.88,ICMP,80,35274,399,Allowed,DNS Query
2026-07-03 14:19:00,10.20.4.199,10.20.4.209,TCP,80,14097,313,Allowed,Web Access
2026-07-03 15:57:00,10.20.2.48,10.20.3.243,TCP,3389,26865,417,Allowed,Normal Traffic
2026-07-03 04:42:00,10.20.5.124,10.20.3.64,ICMP,445,8023,103,Allowed,Normal Traffic
2026-07-03 04:40:00,10.20.3.179,10.20.4.110,ICMP,22,10120,433,Allowed,Web Access
2026-07-03 22:31:00,10.20.4.86,10.20.4.195,ICMP,80,4424,443,Allowed,Normal Traffic
2026-07-03 02:41:00,10.20.5.106,10.20.1.146,ICMP,443,9356,230,Allowed,Normal Traffic
2026-07-03 18:33:00,10.20.1.188,10.20.2.127,UDP,3389,5050,295,Allowed,DNS Query
2026-07-03 06:49:00,10.20.2.120,10.20.2.70,TCP,443,44419,333,Allowed,DNS Query
2026-07-03 09:53:00,10.20.3.41,10.20.5.226,ICMP,3389,36855,42,Allowed,Normal Traffic
2026-07-03 15:24:00,10.20.5.199,10.20.1.214,TCP,445,47818,127,Allowed,DNS Query
2026-07-03 12:24:00,10.20.1.215,10.20.2.22,TCP,445,35462,413,Allowed,Web Access
2026-07-03 01:13:00,10.20.5.152,10.20.1.210,UDP,3389,20851,343,Allowed,Normal Traffic
2026-07-03 21:20:00,10.20.5.231,10.20.5.78,UDP,3389,32906,12,Allowed,Normal Traffic
2026-07-03 04:31:00,10.20.5.4,10.20.1.212,UDP,80,49275,103,Allowed,DNS Query
2026-07-03 20:23:00,10.20.5.22,10.20.1.220,ICMP,445,24999,133,Allowed,DNS Query
2026-07-03 22:27:00,10.20.3.206,10.20.3.122,TCP,80,16267,485,Allowed,Web Access
2026-07-03 02:26:00,10.20.5.146,10.20.5.199,UDP,443,9190,38,Allowed,Normal Traffic
2026-07-03 21:17:00,10.20.5.199,10.20.2.129,TCP,80,27377,203,Allowed,Web Access
2026-07-03 00:17:00,10.20.4.104,10.20.3.160,ICMP,3389,46769,360,Allowed,Normal Traffic
2026-07-03 21:18:00,10.20.2.43,10.20.4.50,TCP,80,21204,44,Allowed,DNS Query
2026-07-03 06:17:00,10.20.4.59,10.20.4.6,UDP,80,33010,235,Allowed,DNS Query
2026-07-03 08:51:00,10.20.5.118,10.20.4.132,ICMP,445,25961,373,Allowed,DNS Query
2026-07-03 12:40:00,10.20.5.52,10.20.3.147,ICMP,445,42132,106,Allowed,Normal Traffic
2026-07-03 19:20:00,10.20.2.103,10.20.4.238,TCP,3389,3131,74,Allowed,DNS Query
2026-07-03 03:48:00,10.20.2.107,10.20.3.214,TCP,22,1902,403,Allowed,Normal Traffic
2026-07-03 02:16:00,10.20.5.161,10.20.5.126,TCP,445,45149,128,Allowed,DNS Query
2026-07-03 11:35:00,10.20.2.86,10.20.1.26,ICMP,445,37041,273,Allowed,Web Access
2026-07-03 08:43:00,10.20.4.13,10.20.1.159,ICMP,80,458,391,Allowed,Normal Traffic
2026-07-03 00:30:00,10.20.4.58,10.20.1.118,ICMP,443,13753,278,Allowed,Web Access
2026-07-03 09:38:00,10.20.1.21,10.20.2.83,UDP,22,35072,35,Allowed,Normal Traffic
2026-07-03 16:14:00,10.20.2.87,10.20.2.229,TCP,445,48058,439,Allowed,Normal Traffic
2026-07-03 16:17:00,10.20.1.42,10.20.5.119,ICMP,80,47603,2,Allowed,Normal Traffic
2026-07-03 01:14:00,10.20.4.49,10.20.3.248,UDP,80,375,150,Allowed,Web Access
2026-07-03 11:16:00,10.20.5.3,10.20.3.206,ICMP,22,47466,292,Allowed,Normal Traffic
2026-07-03 19:40:00,10.20.4.242,10.20.5.136,ICMP,445,3547,274,Allowed,Normal Traffic
2026-07-03 04:04:00,10.20.4.169,10.20.4.81,TCP,443,18026,128,Allowed,DNS Query
2026-07-03 06:52:00,10.20.2.57,10.20.1.159,ICMP,3389,4284,226,Allowed,Web Access
2026-07-03 13:24:00,10.20.4.139,10.20.4.160,TCP,3389,37911,97,Allowed,DNS Query
2026-07-03 13:48:00,10.20.2.123,10.20.5.220,TCP,80,20171,197,Allowed,Web Access
2026-07-03 08:41:00,10.20.5.82,10.20.5.58,ICMP,22,27297,247,Allowed,Normal Traffic
2026-07-03 03:13:00,10.20.1.223,10.20.1.222,ICMP,445,45680,251,Allowed,Normal Traffic
2026-07-03 15:51:00,10.20.2.198,10.20.1.30,ICMP,3389,41313,13,Allowed,DNS Query
2026-07-03 00:34:00,10.20.4.64,10.20.1.8,UDP,3389,45434,165,Allowed,DNS Query
2026-07-03 20:42:00,10.20.5.186,10.20.3.141,UDP,22,22663,314,Allowed,Normal Traffic
2026-07-03 16:32:00,10.20.1.131,10.20.1.15,UDP,3389,43638,37,Allowed,Web Access
2026-07-03 03:24:00,10.20.1.161,10.20.5.10,ICMP,22,34665,464,Allowed,DNS Query
2026-07-03 08:38:00,10.20.3.180,10.20.5.12,UDP,3389,44750,320,Allowed,Normal Traffic
2026-07-03 10:10:00,10.20.5.150,10.20.5.135,UDP,443,31157,98,Allowed,Web Access
2026-07-03 05:04:00,10.20.5.183,10.20.3.132,ICMP,22,14231,418,Allowed,DNS Query
2026-07-03 17:53:00,10.20.4.150,10.20.4.109,TCP,80,10917,356,Allowed,DNS Query
2026-07-03 02:21:00,10.20.3.45,10.20.3.177,UDP,443,8795,251,Allowed,DNS Query
2026-07-03 22:55:00,10.20.5.205,10.20.4.210,UDP,3389,24220,451,Allowed,Normal Traffic
2026-07-03 10:29:00,10.20.4.129,10.20.1.239,TCP,443,24964,375,Allowed,DNS Query
2026-07-03 22:52:00,10.20.2.55,10.20.2.188,UDP,445,42422,14,Allowed,DNS Query
2026-07-03 20:33:00,10.20.3.89,10.20.2.16,TCP,3389,44112,232,Allowed,Web Access
2026-07-03 10:52:00,10.20.5.166,10.20.3.72,UDP,445,9412,351,Allowed,Web Access
2026-07-03 15:18:00,10.20.5.29,10.20.4.245,TCP,80,32984,220,Allowed,DNS Query
2026-07-03 01:50:00,10.20.2.234,10.20.1.89,TCP,445,33065,375,Allowed,Web Access
2026-07-03 08:07:00,10.20.3.157,10.20.4.43,ICMP,443,20549,12,Allowed,Web Access
2026-07-03 23:49:00,10.20.3.157,10.20.5.136,UDP,22,4909,444,Allowed,Web Access
2026-07-03 00:24:00,10.20.3.179,10.20.1.206,UDP,443,15807,324,Allowed,Normal Traffic
2026-07-03 03:23:00,10.20.4.222,10.20.3.48,UDP,445,14437,366,Allowed,Web Access
2026-07-03 23:46:00,10.20.5.70,10.20.4.118,ICMP,443,30190,41,Allowed,DNS Query
2026-07-03 06:16:00,10.20.2.41,10.20.3.30,UDP,22,44325,6,Allowed,Web Access
2026-07-03 16:32:00,10.20.3.246,10.20.2.56,ICMP,445,16591,421,Allowed,DNS Query
2026-07-03 12:30:00,10.20.4.10,10.20.4.22,UDP,80,15184,347,Allowed,Normal Traffic
2026-07-03 05:52:00,10.20.1.217,10.20.4.28,ICMP,3389,39229,365,Allowed,Web Access
2026-07-03 10:51:00,10.20.3.96,10.20.2.52,UDP,3389,39455,448,Allowed,Web Access
2026-07-03 06:16:00,10.20.4.123,10.20.1.175,TCP,22,22118,84,Allowed,Web Access
2026-07-03 02:20:00,10.20.1.77,10.20.1.166,TCP,22,36039,146,Allowed,Web Access
2026-07-03 00:44:00,10.20.3.147,10.20.1.206,UDP,22,40380,72,Allowed,Normal Traffic
2026-07-03 03:36:00,10.20.2.186,10.20.3.221,TCP,3389,35512,374,Allowed,DNS Query
2026-07-03 07:46:00,10.20.4.14,10.20.1.132,UDP,3389,10744,414,Allowed,Normal Traffic
