Timestamp,User,Action,Account_Status,Privilege,MFA,Risk
2026-07-03 14:00:00,SERVICE_SQL,Database Access,Active,User,Disabled,Low
2026-07-03 04:04:00,EMP_029,Password Change,Active,Power User,Enabled,Low
2026-07-03 03:53:00,EMP_024,Password Change,Active,User,Disabled,Low
2026-07-03 04:59:00,EMP_014,Login,Active,Administrator,Disabled,Low
2026-07-03 05:19:00,NETWORK_ADMIN,Password Change,Active,Power User,Enabled,Low
2026-07-03 04:27:00,EMP_025,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 04:39:00,EMP_035,VPN Login,Active,Power User,Disabled,Low
2026-07-03 05:17:00,EMP_049,Database Access,Active,Power User,Enabled,Low
2026-07-03 03:18:00,EMP_009,Database Access,Active,Power User,Enabled,Low
2026-07-03 08:25:00,EMP_012,Database Access,Active,Administrator,Enabled,Low
2026-07-03 09:58:00,EMP_028,Login,Active,Administrator,Disabled,Low
2026-07-03 10:32:00,EMP_049,Password Change,Active,Administrator,Enabled,Low
2026-07-03 14:05:00,EMP_006,VPN Login,Active,Power User,Enabled,Low
2026-07-03 18:45:00,EMP_019,Database Access,Active,Administrator,Disabled,Low
2026-07-03 23:34:00,EMP_031,Database Access,Active,Administrator,Enabled,Low
2026-07-03 04:41:00,EMP_008,MFA Challenge,Active,User,Disabled,Low
2026-07-03 17:21:00,EMP_030,Password Change,Active,User,Enabled,Low
2026-07-03 07:12:00,EMP_031,Password Change,Active,User,Disabled,Low
2026-07-03 08:11:00,EMP_036,VPN Login,Active,User,Disabled,Low
2026-07-03 21:47:00,EMP_017,Login,Active,Power User,Enabled,Low
2026-07-03 17:55:00,EMP_048,Login,Active,User,Enabled,Low
2026-07-03 13:40:00,EMP_022,Login,Active,Administrator,Enabled,Low
2026-07-03 16:12:00,EMP_043,Password Change,Active,User,Disabled,Low
2026-07-03 00:29:00,EMP_023,Database Access,Active,User,Enabled,Low
2026-07-03 01:49:00,EMP_008,Password Change,Active,User,Disabled,Low
2026-07-03 07:51:00,EMP_042,Login,Active,User,Enabled,Low
2026-07-03 18:02:00,EMP_009,Password Change,Active,Power User,Enabled,Low
2026-07-03 10:20:00,SOC_ANALYST,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 19:55:00,EMP_029,Password Change,Active,Power User,Disabled,Low
2026-07-03 01:44:00,EMP_037,Database Access,Active,User,Enabled,Low
2026-07-03 05:17:00,EMP_019,Password Change,Active,Power User,Enabled,Low
2026-07-03 17:26:00,EMP_016,Database Access,Active,Administrator,Enabled,Low
2026-07-03 20:28:00,EMP_004,MFA Challenge,Active,User,Enabled,Low
2026-07-03 08:37:00,EMP_047,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 07:09:00,EMP_012,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 16:22:00,EMP_020,Login,Active,Administrator,Disabled,Low
2026-07-03 00:44:00,EMP_032,Password Change,Active,Administrator,Disabled,Low
2026-07-03 05:34:00,EMP_012,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:22:00,EMP_037,Database Access,Active,Administrator,Disabled,Low
2026-07-03 12:52:00,EMP_011,Database Access,Active,Power User,Enabled,Low
2026-07-03 10:43:00,EMP_015,Password Change,Active,User,Enabled,Low
2026-07-03 17:21:00,EMP_012,Login,Active,Administrator,Disabled,Low
2026-07-03 10:32:00,EMP_044,VPN Login,Active,User,Disabled,Low
2026-07-03 06:09:00,EMP_022,Login,Active,User,Disabled,Low
2026-07-03 00:24:00,EMP_038,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 04:11:00,EMP_048,Password Change,Active,User,Disabled,Low
2026-07-03 18:21:00,SOC_ANALYST,Login,Active,Administrator,Disabled,Low
2026-07-03 09:14:00,EMP_035,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 23:48:00,EMP_041,VPN Login,Active,User,Enabled,Low
2026-07-03 22:09:00,EMP_027,MFA Challenge,Active,User,Enabled,Low
2026-07-03 20:00:00,EMP_014,VPN Login,Active,Power User,Enabled,Low
2026-07-03 21:57:00,EMP_020,Database Access,Active,User,Enabled,Low
2026-07-03 14:22:00,EMP_049,Password Change,Active,User,Enabled,Low
2026-07-03 03:49:00,EMP_040,Password Change,Active,Power User,Disabled,Low
2026-07-03 18:09:00,EMP_035,Password Change,Active,Administrator,Enabled,Low
2026-07-03 20:21:00,EMP_034,VPN Login,Active,Power User,Disabled,Low
2026-07-03 11:15:00,EMP_047,Database Access,Active,User,Disabled,Low
2026-07-03 13:56:00,EMP_004,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 23:17:00,EMP_026,VPN Login,Active,Power User,Enabled,Low
2026-07-03 12:42:00,EMP_044,Login,Active,Power User,Disabled,Low
2026-07-03 18:09:00,EMP_045,VPN Login,Active,User,Disabled,Low
2026-07-03 08:32:00,EMP_044,MFA Challenge,Active,User,Enabled,Low
2026-07-03 10:11:00,EMP_007,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 04:03:00,EMP_040,Database Access,Active,User,Enabled,Low
2026-07-03 06:22:00,EMP_049,Password Change,Active,Administrator,Enabled,Low
2026-07-03 19:11:00,EMP_045,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 01:25:00,EMP_031,Login,Active,User,Enabled,Low
2026-07-03 10:48:00,EMP_010,Database Access,Active,User,Disabled,Low
2026-07-03 03:28:00,EMP_046,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 18:53:00,EMP_033,Login,Active,Power User,Enabled,Low
2026-07-03 00:24:00,SERVICE_SQL,Login,Active,User,Disabled,Low
2026-07-03 21:36:00,EMP_001,Login,Active,Power User,Enabled,Low
2026-07-03 21:01:00,EMP_028,Login,Active,User,Enabled,Low
2026-07-03 19:08:00,SOC_ANALYST,MFA Challenge,Active,User,Enabled,Low
2026-07-03 23:29:00,BACKUP_ADMIN,Password Change,Active,User,Disabled,Low
2026-07-03 01:48:00,EMP_041,Login,Active,Administrator,Enabled,Low
2026-07-03 22:33:00,BACKUP_ADMIN,VPN Login,Active,Power User,Enabled,Low
2026-07-03 22:42:00,EMP_025,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 04:30:00,EMP_050,Database Access,Active,Power User,Enabled,Low
2026-07-03 10:27:00,EMP_020,MFA Challenge,Active,User,Disabled,Low
2026-07-03 21:30:00,EMP_006,Login,Active,Administrator,Enabled,Low
2026-07-03 22:48:00,EMP_041,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 13:52:00,EMP_033,Database Access,Active,Administrator,Enabled,Low
2026-07-03 22:56:00,EMP_007,Database Access,Active,Administrator,Disabled,Low
2026-07-03 22:26:00,EMP_007,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 22:23:00,EMP_042,Login,Active,User,Disabled,Low
2026-07-03 05:49:00,BACKUP_ADMIN,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 01:53:00,EMP_031,Database Access,Active,User,Enabled,Low
2026-07-03 14:27:00,EMP_001,MFA Challenge,Active,User,Disabled,Low
2026-07-03 01:58:00,EMP_023,Password Change,Active,Power User,Disabled,Low
2026-07-03 15:39:00,BACKUP_ADMIN,Password Change,Active,Administrator,Disabled,Low
2026-07-03 09:40:00,EMP_045,Password Change,Active,User,Enabled,Low
2026-07-03 00:22:00,EMP_031,Login,Active,Administrator,Enabled,Low
2026-07-03 18:21:00,EMP_017,Login,Active,Power User,Disabled,Low
2026-07-03 14:08:00,EMP_036,VPN Login,Active,Power User,Enabled,Low
2026-07-03 20:38:00,EMP_045,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 15:42:00,EMP_037,VPN Login,Active,Power User,Disabled,Low
2026-07-03 04:32:00,EMP_036,Database Access,Active,Power User,Enabled,Low
2026-07-03 07:33:00,EMP_019,Database Access,Active,Administrator,Disabled,Low
2026-07-03 05:08:00,EMP_023,Login,Active,Power User,Disabled,Low
2026-07-03 05:40:00,EMP_041,Login,Active,Administrator,Enabled,Low
2026-07-03 04:00:00,EMP_012,Database Access,Active,User,Disabled,Low
2026-07-03 05:10:00,EMP_030,Database Access,Active,User,Enabled,Low
2026-07-03 06:34:00,EMP_007,Login,Active,Administrator,Enabled,Low
2026-07-03 14:15:00,EMP_034,Database Access,Active,User,Enabled,Low
2026-07-03 09:57:00,EMP_013,VPN Login,Active,User,Disabled,Low
2026-07-03 14:24:00,EMP_015,Password Change,Active,Administrator,Disabled,Low
2026-07-03 01:01:00,EMP_025,Database Access,Active,Administrator,Enabled,Low
2026-07-03 10:20:00,EMP_016,Password Change,Active,Power User,Disabled,Low
2026-07-03 02:43:00,EMP_038,Login,Active,Administrator,Enabled,Low
2026-07-03 12:31:00,NETWORK_ADMIN,Login,Active,Administrator,Disabled,Low
2026-07-03 02:03:00,EMP_012,VPN Login,Active,User,Disabled,Low
2026-07-03 02:58:00,EMP_047,Password Change,Active,Administrator,Enabled,Low
2026-07-03 00:04:00,EMP_042,Login,Active,Power User,Disabled,Low
2026-07-03 01:32:00,EMP_002,Database Access,Active,User,Enabled,Low
2026-07-03 20:50:00,EMP_014,Password Change,Active,Power User,Disabled,Low
2026-07-03 14:31:00,SOC_ANALYST,Database Access,Active,Power User,Enabled,Low
2026-07-03 18:03:00,EMP_025,Login,Active,Power User,Disabled,Low
2026-07-03 23:19:00,EMP_001,VPN Login,Active,User,Disabled,Low
2026-07-03 15:24:00,EMP_024,VPN Login,Active,Power User,Enabled,Low
2026-07-03 00:52:00,EMP_036,Login,Active,Power User,Disabled,Low
2026-07-03 21:42:00,EMP_006,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 20:12:00,EMP_006,MFA Challenge,Active,User,Enabled,Low
2026-07-03 19:33:00,EMP_016,Login,Active,Power User,Disabled,Low
2026-07-03 11:03:00,BACKUP_ADMIN,Password Change,Active,Power User,Disabled,Low
2026-07-03 22:09:00,EMP_048,Password Change,Active,Power User,Disabled,Low
2026-07-03 13:12:00,EMP_023,Database Access,Active,Power User,Disabled,Low
2026-07-03 23:47:00,EMP_014,Login,Active,Administrator,Disabled,Low
2026-07-03 00:35:00,EMP_001,VPN Login,Active,Power User,Disabled,Low
2026-07-03 21:27:00,EMP_012,Login,Active,Power User,Enabled,Low
2026-07-03 22:52:00,EMP_020,VPN Login,Active,User,Enabled,Low
2026-07-03 11:43:00,NETWORK_ADMIN,Password Change,Active,Administrator,Enabled,Low
2026-07-03 23:50:00,EMP_031,VPN Login,Active,Power User,Disabled,Low
2026-07-03 13:13:00,EMP_039,Password Change,Active,User,Disabled,Low
2026-07-03 06:42:00,EMP_038,Database Access,Active,User,Enabled,Low
2026-07-03 23:49:00,EMP_035,Login,Active,Power User,Enabled,Low
2026-07-03 16:09:00,EMP_012,Password Change,Active,User,Disabled,Low
2026-07-03 07:07:00,EMP_011,MFA Challenge,Active,User,Enabled,Low
2026-07-03 13:51:00,EMP_014,Password Change,Active,Power User,Enabled,Low
2026-07-03 17:07:00,NETWORK_ADMIN,MFA Challenge,Active,User,Enabled,Low
2026-07-03 23:20:00,EMP_031,Password Change,Active,Administrator,Enabled,Low
2026-07-03 08:00:00,EMP_022,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 05:49:00,EMP_028,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 01:08:00,EMP_026,Password Change,Active,Administrator,Enabled,Low
2026-07-03 15:12:00,NETWORK_ADMIN,Password Change,Active,Administrator,Disabled,Low
2026-07-03 09:44:00,EMP_011,Password Change,Active,User,Enabled,Low
2026-07-03 15:44:00,EMP_048,Password Change,Active,Power User,Enabled,Low
2026-07-03 17:57:00,EMP_047,VPN Login,Active,User,Disabled,Low
2026-07-03 10:39:00,EMP_015,VPN Login,Active,User,Enabled,Low
2026-07-03 13:02:00,EMP_008,Password Change,Active,Administrator,Disabled,Low
2026-07-03 06:07:00,EMP_034,MFA Challenge,Active,User,Enabled,Low
2026-07-03 17:03:00,NETWORK_ADMIN,Password Change,Active,Administrator,Enabled,Low
2026-07-03 22:06:00,EMP_034,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 23:28:00,EMP_043,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 17:08:00,EMP_015,Password Change,Active,Administrator,Disabled,Low
2026-07-03 12:13:00,EMP_044,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 12:31:00,EMP_045,MFA Challenge,Active,User,Enabled,Low
2026-07-03 16:35:00,EMP_001,Password Change,Active,Administrator,Enabled,Low
2026-07-03 01:16:00,EMP_048,Password Change,Active,Power User,Enabled,Low
2026-07-03 12:08:00,EMP_031,Password Change,Active,Power User,Disabled,Low
2026-07-03 17:52:00,EMP_021,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 20:54:00,EMP_027,Login,Active,User,Disabled,Low
2026-07-03 07:53:00,EMP_046,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 09:08:00,EMP_009,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 16:53:00,EMP_007,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 19:26:00,EMP_012,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 10:46:00,EMP_011,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 09:41:00,EMP_024,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 10:26:00,EMP_028,Database Access,Active,Power User,Disabled,Low
2026-07-03 17:03:00,EMP_027,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 02:48:00,EMP_049,Database Access,Active,User,Enabled,Low
2026-07-03 20:28:00,EMP_031,VPN Login,Active,User,Enabled,Low
2026-07-03 15:05:00,EMP_034,VPN Login,Active,Power User,Disabled,Low
2026-07-03 02:53:00,EMP_050,Login,Active,User,Disabled,Low
2026-07-03 08:33:00,BACKUP_ADMIN,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 05:18:00,EMP_002,MFA Challenge,Active,User,Disabled,Low
2026-07-03 20:14:00,EMP_024,Password Change,Active,Administrator,Enabled,Low
2026-07-03 20:00:00,EMP_025,Database Access,Active,Administrator,Disabled,Low
2026-07-03 11:29:00,EMP_036,Password Change,Active,Administrator,Enabled,Low
2026-07-03 00:38:00,EMP_044,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 10:18:00,EMP_018,Password Change,Active,User,Disabled,Low
2026-07-03 06:22:00,EMP_010,Password Change,Active,Power User,Disabled,Low
2026-07-03 17:52:00,EMP_032,Login,Active,User,Enabled,Low
2026-07-03 23:47:00,SERVICE_SQL,VPN Login,Active,User,Enabled,Low
2026-07-03 11:12:00,EMP_017,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:45:00,EMP_043,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 00:18:00,EMP_014,VPN Login,Active,User,Disabled,Low
2026-07-03 21:12:00,EMP_049,Database Access,Active,Power User,Enabled,Low
2026-07-03 15:30:00,EMP_010,Login,Active,User,Enabled,Low
2026-07-03 04:56:00,EMP_019,VPN Login,Active,Power User,Enabled,Low
2026-07-03 01:21:00,EMP_018,Login,Active,User,Disabled,Low
2026-07-03 00:15:00,EMP_005,Database Access,Active,Power User,Enabled,Low
2026-07-03 10:25:00,EMP_012,Database Access,Active,Administrator,Enabled,Low
2026-07-03 03:55:00,EMP_029,VPN Login,Active,Power User,Enabled,Low
2026-07-03 05:44:00,EMP_041,Login,Active,Power User,Disabled,Low
2026-07-03 08:03:00,EMP_034,Password Change,Active,User,Enabled,Low
2026-07-03 22:04:00,BACKUP_ADMIN,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 04:06:00,EMP_036,Login,Active,User,Disabled,Low
2026-07-03 15:32:00,EMP_032,VPN Login,Active,User,Disabled,Low
2026-07-03 12:51:00,EMP_044,Database Access,Active,User,Disabled,Low
2026-07-03 13:22:00,EMP_015,VPN Login,Active,Power User,Disabled,Low
2026-07-03 09:12:00,EMP_039,Password Change,Active,Administrator,Disabled,Low
2026-07-03 18:13:00,EMP_031,Login,Active,User,Enabled,Low
2026-07-03 19:01:00,EMP_046,VPN Login,Active,Power User,Disabled,Low
2026-07-03 13:57:00,EMP_012,VPN Login,Active,User,Enabled,Low
2026-07-03 05:15:00,EMP_019,Login,Active,Administrator,Enabled,Low
2026-07-03 03:23:00,EMP_039,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 05:55:00,EMP_026,Password Change,Active,Power User,Enabled,Low
2026-07-03 15:16:00,EMP_001,Password Change,Active,User,Enabled,Low
2026-07-03 16:39:00,EMP_039,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 03:38:00,EMP_040,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 21:46:00,EMP_010,VPN Login,Active,Power User,Disabled,Low
2026-07-03 12:50:00,EMP_035,MFA Challenge,Active,User,Disabled,Low
2026-07-03 21:07:00,EMP_041,Login,Active,Power User,Enabled,Low
2026-07-03 07:55:00,NETWORK_ADMIN,Password Change,Active,Administrator,Disabled,Low
2026-07-03 04:33:00,EMP_009,Database Access,Active,Administrator,Disabled,Low
2026-07-03 03:15:00,SOC_ANALYST,VPN Login,Active,User,Enabled,Low
2026-07-03 21:00:00,EMP_041,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 15:19:00,NETWORK_ADMIN,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 05:12:00,EMP_003,VPN Login,Active,User,Enabled,Low
2026-07-03 21:47:00,EMP_032,Password Change,Active,User,Enabled,Low
2026-07-03 00:22:00,EMP_042,Database Access,Active,Administrator,Disabled,Low
2026-07-03 18:14:00,EMP_023,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:37:00,EMP_045,MFA Challenge,Active,User,Disabled,Low
2026-07-03 20:56:00,SOC_ANALYST,Login,Active,Administrator,Disabled,Low
2026-07-03 23:14:00,EMP_040,Password Change,Active,User,Disabled,Low
2026-07-03 21:34:00,EMP_030,Login,Active,Power User,Enabled,Low
2026-07-03 03:15:00,EMP_007,Password Change,Active,User,Disabled,Low
2026-07-03 12:41:00,EMP_037,Login,Active,Administrator,Enabled,Low
2026-07-03 12:14:00,EMP_003,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 01:55:00,EMP_020,Database Access,Active,User,Disabled,Low
2026-07-03 11:24:00,EMP_011,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 10:20:00,EMP_021,Login,Active,Administrator,Enabled,Low
2026-07-03 20:42:00,EMP_045,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 13:01:00,SOC_ANALYST,VPN Login,Active,User,Disabled,Low
2026-07-03 16:44:00,EMP_012,MFA Challenge,Active,User,Enabled,Low
2026-07-03 05:34:00,EMP_040,Database Access,Active,Administrator,Disabled,Low
2026-07-03 12:58:00,EMP_016,VPN Login,Active,Power User,Disabled,Low
2026-07-03 00:52:00,EMP_032,Password Change,Active,User,Enabled,Low
2026-07-03 14:10:00,EMP_036,Login,Active,Administrator,Enabled,Low
2026-07-03 08:49:00,EMP_040,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 12:15:00,EMP_031,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 10:12:00,EMP_025,MFA Challenge,Active,User,Enabled,Low
2026-07-03 01:40:00,EMP_003,Password Change,Active,User,Enabled,Low
2026-07-03 04:18:00,EMP_035,Login,Active,Power User,Disabled,Low
2026-07-03 16:46:00,EMP_029,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 05:31:00,EMP_050,Password Change,Active,User,Enabled,Low
2026-07-03 13:04:00,EMP_048,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 12:18:00,EMP_007,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 20:44:00,EMP_031,Password Change,Active,Power User,Disabled,Low
2026-07-03 08:21:00,EMP_047,Password Change,Active,Power User,Enabled,Low
2026-07-03 12:43:00,EMP_018,Login,Active,User,Enabled,Low
2026-07-03 19:13:00,EMP_043,Database Access,Active,Power User,Enabled,Low
2026-07-03 06:52:00,EMP_049,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 00:13:00,EMP_033,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 12:47:00,EMP_038,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 01:25:00,EMP_009,Password Change,Active,Power User,Disabled,Low
2026-07-03 17:50:00,EMP_034,VPN Login,Active,User,Enabled,Low
2026-07-03 11:37:00,EMP_013,Database Access,Active,User,Disabled,Low
2026-07-03 18:24:00,EMP_010,Database Access,Active,User,Disabled,Low
2026-07-03 06:15:00,EMP_022,Password Change,Active,Power User,Enabled,Low
2026-07-03 23:46:00,EMP_014,Database Access,Active,User,Enabled,Low
2026-07-03 20:45:00,NETWORK_ADMIN,Login,Active,Administrator,Enabled,Low
2026-07-03 21:24:00,EMP_012,Password Change,Active,Power User,Disabled,Low
2026-07-03 13:45:00,EMP_018,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 19:56:00,EMP_027,Password Change,Active,User,Disabled,Low
2026-07-03 22:21:00,EMP_033,Database Access,Active,Power User,Disabled,Low
2026-07-03 10:54:00,EMP_017,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 11:31:00,EMP_010,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 00:28:00,EMP_049,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 06:00:00,EMP_035,Password Change,Active,Power User,Disabled,Low
2026-07-03 06:11:00,EMP_013,Login,Active,Administrator,Enabled,Low
2026-07-03 08:37:00,EMP_032,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 07:21:00,EMP_050,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 06:09:00,EMP_018,VPN Login,Active,Power User,Disabled,Low
2026-07-03 03:14:00,EMP_050,VPN Login,Active,Power User,Disabled,Low
2026-07-03 16:38:00,EMP_048,Password Change,Active,User,Enabled,Low
2026-07-03 16:39:00,EMP_030,Database Access,Active,User,Enabled,Low
2026-07-03 19:23:00,EMP_044,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 07:29:00,EMP_010,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 03:34:00,EMP_046,VPN Login,Active,User,Enabled,Low
2026-07-03 12:20:00,EMP_003,VPN Login,Active,Power User,Enabled,Low
2026-07-03 19:19:00,EMP_032,VPN Login,Active,Power User,Enabled,Low
2026-07-03 19:48:00,EMP_036,Password Change,Active,User,Disabled,Low
2026-07-03 23:03:00,EMP_012,Login,Active,Administrator,Disabled,Low
2026-07-03 18:30:00,EMP_044,Database Access,Active,Administrator,Disabled,Low
2026-07-03 06:23:00,EMP_042,Login,Active,Administrator,Disabled,Low
2026-07-03 14:30:00,EMP_020,Database Access,Active,Power User,Enabled,Low
2026-07-03 00:00:00,EMP_028,Password Change,Active,Administrator,Enabled,Low
2026-07-03 08:23:00,EMP_009,Login,Active,User,Enabled,Low
2026-07-03 10:03:00,EMP_045,Database Access,Active,User,Enabled,Low
2026-07-03 17:34:00,EMP_003,Database Access,Active,Power User,Disabled,Low
2026-07-03 10:12:00,EMP_012,Login,Active,Power User,Disabled,Low
2026-07-03 20:58:00,EMP_021,Database Access,Active,Power User,Enabled,Low
2026-07-03 15:17:00,EMP_003,Login,Active,User,Enabled,Low
2026-07-03 04:29:00,EMP_008,Password Change,Active,User,Disabled,Low
2026-07-03 09:07:00,EMP_025,Database Access,Active,Power User,Enabled,Low
2026-07-03 16:04:00,EMP_003,Password Change,Active,User,Enabled,Low
2026-07-03 03:14:00,EMP_049,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 21:28:00,EMP_050,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 05:27:00,EMP_040,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 23:11:00,EMP_015,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 00:11:00,EMP_004,Password Change,Active,Administrator,Disabled,Low
2026-07-03 03:40:00,EMP_037,MFA Challenge,Active,User,Disabled,Low
2026-07-03 23:46:00,EMP_008,Password Change,Active,Administrator,Disabled,Low
2026-07-03 06:02:00,EMP_016,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 03:53:00,EMP_021,Password Change,Active,Administrator,Enabled,Low
2026-07-03 17:54:00,NETWORK_ADMIN,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 08:16:00,EMP_006,MFA Challenge,Active,User,Enabled,Low
2026-07-03 18:52:00,EMP_037,VPN Login,Active,User,Disabled,Low
2026-07-03 04:24:00,EMP_023,Database Access,Active,User,Disabled,Low
2026-07-03 23:01:00,EMP_039,Login,Active,Administrator,Disabled,Low
2026-07-03 09:09:00,EMP_034,Database Access,Active,Power User,Enabled,Low
2026-07-03 11:15:00,EMP_014,Database Access,Active,Administrator,Enabled,Low
2026-07-03 21:46:00,EMP_008,Password Change,Active,Administrator,Enabled,Low
2026-07-03 08:20:00,EMP_019,Password Change,Active,Power User,Enabled,Low
2026-07-03 23:44:00,EMP_025,Database Access,Active,Administrator,Disabled,Low
2026-07-03 22:31:00,EMP_045,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 08:14:00,EMP_001,MFA Challenge,Active,User,Disabled,Low
2026-07-03 22:47:00,EMP_002,Password Change,Active,User,Enabled,Low
2026-07-03 22:56:00,EMP_019,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 10:18:00,EMP_008,Database Access,Active,User,Enabled,Low
2026-07-03 01:00:00,EMP_018,VPN Login,Active,Power User,Enabled,Low
2026-07-03 02:12:00,EMP_002,VPN Login,Active,Power User,Disabled,Low
2026-07-03 06:40:00,EMP_032,VPN Login,Active,User,Enabled,Low
2026-07-03 17:47:00,EMP_029,Password Change,Active,User,Enabled,Low
2026-07-03 21:04:00,EMP_028,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 08:17:00,EMP_014,Login,Active,User,Disabled,Low
2026-07-03 06:33:00,EMP_035,Database Access,Active,User,Enabled,Low
2026-07-03 02:02:00,EMP_023,Database Access,Active,Power User,Enabled,Low
2026-07-03 10:49:00,EMP_002,Database Access,Active,Administrator,Enabled,Low
2026-07-03 14:38:00,EMP_020,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 03:18:00,EMP_017,MFA Challenge,Active,User,Disabled,Low
2026-07-03 02:54:00,EMP_034,Login,Active,Power User,Enabled,Low
2026-07-03 14:28:00,EMP_029,Login,Active,User,Enabled,Low
2026-07-03 04:16:00,EMP_041,MFA Challenge,Active,User,Disabled,Low
2026-07-03 23:24:00,EMP_016,Database Access,Active,Power User,Enabled,Low
2026-07-03 09:25:00,EMP_022,Password Change,Active,Power User,Enabled,Low
2026-07-03 08:35:00,EMP_050,Database Access,Active,Power User,Disabled,Low
2026-07-03 22:38:00,EMP_028,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 15:21:00,EMP_018,Password Change,Active,Power User,Disabled,Low
2026-07-03 15:58:00,EMP_030,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 06:56:00,EMP_049,VPN Login,Active,User,Enabled,Low
2026-07-03 06:58:00,EMP_037,VPN Login,Active,User,Disabled,Low
2026-07-03 21:05:00,EMP_031,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 10:37:00,EMP_029,Login,Active,Administrator,Disabled,Low
2026-07-03 22:04:00,EMP_031,Login,Active,Administrator,Enabled,Low
2026-07-03 00:29:00,EMP_030,MFA Challenge,Active,User,Enabled,Low
2026-07-03 09:51:00,EMP_001,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 18:41:00,EMP_040,Database Access,Active,User,Enabled,Low
2026-07-03 02:33:00,EMP_013,Password Change,Active,Power User,Enabled,Low
2026-07-03 13:51:00,EMP_038,MFA Challenge,Active,User,Disabled,Low
2026-07-03 10:38:00,EMP_011,Login,Active,User,Enabled,Low
