Timestamp,Building,Camera,Zone,Event,Confidence,Person
2026-07-03 09:58:00,Building_B,CAM-15,Loading Dock,Employee Walking,88,EMP_018
2026-07-03 10:06:00,Building_C,CAM-11,Server Room,Person Entering,87,EMP_048
2026-07-03 14:12:00,Building_A,CAM-03,Finance Office,Door Open,83,BACKUP_ADMIN
2026-07-03 00:30:00,Building_C,CAM-15,Main Entrance,Door Open,84,EMP_020
2026-07-03 07:07:00,Building_B,CAM-12,Main Entrance,Employee Walking,86,EMP_011
2026-07-03 22:47:00,Building_A,CAM-11,Reception,Door Open,96,EMP_034
2026-07-03 11:36:00,Building_A,CAM-12,HR Office,Door Open,86,EMP_027
2026-07-03 17:26:00,Building_A,CAM-01,Server Room,Person Entering,85,EMP_030
2026-07-03 18:39:00,Building_B,CAM-10,Reception,Door Open,88,EMP_050
2026-07-03 00:41:00,Building_C,CAM-09,Reception,Employee Walking,88,EMP_041
2026-07-03 14:17:00,Building_B,CAM-12,Reception,Employee Walking,95,EMP_009
2026-07-03 21:28:00,Building_B,CAM-07,Emergency Exit,Employee Walking,99,EMP_001
2026-07-03 07:44:00,Building_C,CAM-01,Loading Dock,Employee Walking,93,EMP_018
2026-07-03 16:13:00,Building_C,CAM-15,Emergency Exit,Door Open,95,EMP_018
2026-07-03 05:36:00,Building_C,CAM-10,HR Office,Door Open,82,EMP_027
2026-07-03 00:52:00,Building_A,CAM-10,Main Entrance,Door Open,87,EMP_050
2026-07-03 15:08:00,Building_C,CAM-11,HR Office,Employee Walking,80,EMP_006
2026-07-03 15:26:00,Building_A,CAM-06,Main Entrance,Employee Walking,84,EMP_010
2026-07-03 13:38:00,Building_B,CAM-10,Loading Dock,Employee Walking,83,SERVICE_SQL
2026-07-03 14:24:00,Building_A,CAM-14,Reception,Door Open,88,SERVICE_SQL
2026-07-03 11:04:00,Building_A,CAM-05,SOC,Door Open,81,EMP_014
2026-07-03 07:37:00,Building_C,CAM-07,Finance Office,Door Open,88,EMP_042
2026-07-03 16:52:00,Building_B,CAM-14,HR Office,Person Entering,81,SOC_ANALYST
2026-07-03 12:55:00,Building_A,CAM-02,Loading Dock,Employee Walking,86,EMP_032
2026-07-03 16:40:00,Building_C,CAM-05,SOC,Door Open,82,EMP_006
2026-07-03 22:59:00,Building_B,CAM-10,HR Office,Door Open,98,EMP_009
2026-07-03 08:28:00,Building_C,CAM-05,Loading Dock,Employee Walking,96,EMP_049
2026-07-03 03:30:00,Building_C,CAM-08,Loading Dock,Employee Walking,88,EMP_011
2026-07-03 08:05:00,Building_A,CAM-03,SOC,Person Entering,98,EMP_016
2026-07-03 22:38:00,Building_C,CAM-10,SOC,Employee Walking,99,NETWORK_ADMIN
2026-07-03 19:50:00,Building_B,CAM-09,HR Office,Door Open,99,EMP_034
2026-07-03 12:57:00,Building_B,CAM-13,HR Office,Door Open,83,EMP_046
2026-07-03 10:45:00,Building_B,CAM-05,Emergency Exit,Employee Walking,80,EMP_015
2026-07-03 13:21:00,Building_A,CAM-05,Emergency Exit,Person Entering,86,EMP_044
2026-07-03 22:32:00,Building_B,CAM-02,Server Room,Door Open,98,EMP_015
2026-07-03 15:39:00,Building_A,CAM-12,SOC,Door Open,88,EMP_029
2026-07-03 11:41:00,Building_C,CAM-11,Finance Office,Person Entering,89,EMP_044
2026-07-03 09:52:00,Building_B,CAM-04,Reception,Door Open,90,EMP_004
2026-07-03 11:49:00,Building_C,CAM-02,Emergency Exit,Employee Walking,97,EMP_033
2026-07-03 19:45:00,Building_C,CAM-04,Loading Dock,Person Entering,85,BACKUP_ADMIN
2026-07-03 06:35:00,Building_B,CAM-14,Server Room,Employee Walking,91,EMP_029
2026-07-03 00:43:00,Building_B,CAM-13,HR Office,Employee Walking,99,EMP_001
2026-07-03 16:57:00,Building_A,CAM-01,Emergency Exit,Person Entering,83,EMP_046
2026-07-03 06:30:00,Building_A,CAM-08,Loading Dock,Door Open,91,EMP_034
2026-07-03 18:36:00,Building_A,CAM-06,Reception,Door Open,89,EMP_028
2026-07-03 11:24:00,Building_B,CAM-02,SOC,Door Open,98,EMP_009
2026-07-03 18:41:00,Building_B,CAM-10,HR Office,Person Entering,88,EMP_031
2026-07-03 09:25:00,Building_B,CAM-01,Finance Office,Employee Walking,93,EMP_005
2026-07-03 14:42:00,Building_C,CAM-05,HR Office,Door Open,93,BACKUP_ADMIN
2026-07-03 04:16:00,Building_C,CAM-08,Finance Office,Person Entering,83,EMP_049
2026-07-03 16:51:00,Building_B,CAM-03,Main Entrance,Person Entering,89,SOC_ANALYST
2026-07-03 11:36:00,Building_B,CAM-09,Reception,Door Open,80,EMP_025
2026-07-03 17:07:00,Building_B,CAM-04,Server Room,Employee Walking,90,EMP_039
2026-07-03 21:58:00,Building_C,CAM-11,Emergency Exit,Door Open,93,EMP_035
2026-07-03 12:04:00,Building_A,CAM-12,Loading Dock,Door Open,91,SERVICE_SQL
2026-07-03 06:02:00,Building_B,CAM-14,Server Room,Person Entering,99,EMP_021
2026-07-03 18:22:00,Building_A,CAM-10,Server Room,Employee Walking,98,EMP_021
2026-07-03 06:10:00,Building_A,CAM-03,Main Entrance,Door Open,81,EMP_012
2026-07-03 11:10:00,Building_A,CAM-09,Finance Office,Person Entering,87,EMP_010
2026-07-03 09:13:00,Building_A,CAM-03,Server Room,Employee Walking,98,EMP_044
2026-07-03 21:54:00,Building_C,CAM-13,HR Office,Employee Walking,92,EMP_032
2026-07-03 17:01:00,Building_A,CAM-01,Reception,Person Entering,81,NETWORK_ADMIN
2026-07-03 11:08:00,Building_B,CAM-13,HR Office,Door Open,93,EMP_014
2026-07-03 00:19:00,Building_C,CAM-07,Server Room,Employee Walking,89,BACKUP_ADMIN
2026-07-03 18:35:00,Building_B,CAM-13,SOC,Employee Walking,90,EMP_002
2026-07-03 14:26:00,Building_A,CAM-10,Emergency Exit,Person Entering,85,EMP_014
2026-07-03 02:03:00,Building_B,CAM-02,Main Entrance,Door Open,95,EMP_017
2026-07-03 08:28:00,Building_C,CAM-06,SOC,Person Entering,89,EMP_003
2026-07-03 11:32:00,Building_A,CAM-14,Loading Dock,Person Entering,86,EMP_005
2026-07-03 23:05:00,Building_B,CAM-10,Emergency Exit,Employee Walking,97,EMP_039
2026-07-03 14:56:00,Building_B,CAM-02,Reception,Employee Walking,95,EMP_003
2026-07-03 09:59:00,Building_A,CAM-09,Reception,Person Entering,90,EMP_045
2026-07-03 02:04:00,Building_A,CAM-11,Reception,Door Open,99,EMP_045
2026-07-03 21:33:00,Building_C,CAM-11,HR Office,Door Open,92,EMP_037
2026-07-03 12:28:00,Building_B,CAM-12,Server Room,Person Entering,87,EMP_018
2026-07-03 18:33:00,Building_A,CAM-04,Emergency Exit,Employee Walking,97,EMP_008
2026-07-03 17:24:00,Building_C,CAM-07,Server Room,Employee Walking,98,EMP_019
2026-07-03 02:11:00,Building_A,CAM-07,Loading Dock,Door Open,85,EMP_016
2026-07-03 15:23:00,Building_B,CAM-07,Emergency Exit,Employee Walking,82,EMP_026
2026-07-03 07:41:00,Building_A,CAM-02,SOC,Person Entering,87,EMP_047
2026-07-03 01:53:00,Building_A,CAM-03,Emergency Exit,Person Entering,100,EMP_040
2026-07-03 11:28:00,Building_C,CAM-02,Emergency Exit,Employee Walking,96,EMP_028
2026-07-03 08:54:00,Building_C,CAM-04,Reception,Person Entering,90,EMP_033
2026-07-03 09:08:00,Building_A,CAM-10,Main Entrance,Person Entering,96,EMP_031
2026-07-03 20:11:00,Building_B,CAM-09,Server Room,Person Entering,84,EMP_025
2026-07-03 03:13:00,Building_C,CAM-08,Main Entrance,Door Open,95,EMP_021
2026-07-03 14:40:00,Building_B,CAM-14,Finance Office,Person Entering,86,EMP_018
2026-07-03 18:28:00,Building_A,CAM-12,Server Room,Employee Walking,96,EMP_016
2026-07-03 22:25:00,Building_B,CAM-03,Reception,Person Entering,95,EMP_025
2026-07-03 18:11:00,Building_A,CAM-10,Server Room,Person Entering,96,EMP_025
2026-07-03 05:54:00,Building_A,CAM-02,Emergency Exit,Employee Walking,88,EMP_010
2026-07-03 23:47:00,Building_C,CAM-02,Server Room,Employee Walking,97,EMP_039
2026-07-03 07:47:00,Building_A,CAM-15,Main Entrance,Employee Walking,83,EMP_032
2026-07-03 15:42:00,Building_B,CAM-01,Reception,Employee Walking,92,EMP_010
2026-07-03 15:39:00,Building_B,CAM-01,Loading Dock,Door Open,81,EMP_006
2026-07-03 12:36:00,Building_C,CAM-02,HR Office,Door Open,93,EMP_005
2026-07-03 05:44:00,Building_C,CAM-03,Main Entrance,Person Entering,99,EMP_040
2026-07-03 12:01:00,Building_A,CAM-10,SOC,Employee Walking,89,EMP_025
2026-07-03 21:06:00,Building_B,CAM-08,Reception,Employee Walking,93,SERVICE_SQL
2026-07-03 09:43:00,Building_C,CAM-03,Reception,Person Entering,93,EMP_045
2026-07-03 12:44:00,Building_B,CAM-04,Finance Office,Person Entering,85,EMP_023
2026-07-03 16:23:00,Building_B,CAM-04,HR Office,Person Entering,100,SOC_ANALYST
2026-07-03 14:32:00,Building_B,CAM-13,Loading Dock,Door Open,92,EMP_043
2026-07-03 13:07:00,Building_B,CAM-14,Finance Office,Door Open,85,EMP_016
2026-07-03 04:46:00,Building_A,CAM-07,Reception,Person Entering,99,BACKUP_ADMIN
2026-07-03 05:03:00,Building_C,CAM-11,Finance Office,Person Entering,90,EMP_042
2026-07-03 22:54:00,Building_C,CAM-08,Reception,Door Open,81,EMP_007
2026-07-03 11:08:00,Building_A,CAM-07,Loading Dock,Employee Walking,100,EMP_046
2026-07-03 06:10:00,Building_B,CAM-09,Main Entrance,Person Entering,97,EMP_047
2026-07-03 21:11:00,Building_C,CAM-06,Main Entrance,Employee Walking,92,EMP_019
2026-07-03 23:59:00,Building_B,CAM-01,Reception,Employee Walking,99,EMP_049
2026-07-03 06:50:00,Building_B,CAM-11,Reception,Employee Walking,85,EMP_012
2026-07-03 00:17:00,Building_A,CAM-11,Main Entrance,Employee Walking,81,EMP_026
2026-07-03 23:30:00,Building_A,CAM-13,Main Entrance,Person Entering,85,EMP_021
2026-07-03 22:24:00,Building_A,CAM-07,SOC,Person Entering,90,EMP_018
2026-07-03 01:50:00,Building_B,CAM-05,Server Room,Person Entering,86,EMP_043
2026-07-03 12:46:00,Building_C,CAM-06,Finance Office,Door Open,94,EMP_009
2026-07-03 06:33:00,Building_A,CAM-02,Main Entrance,Person Entering,96,EMP_012
2026-07-03 05:03:00,Building_A,CAM-09,Emergency Exit,Door Open,95,EMP_014
2026-07-03 02:43:00,Building_B,CAM-07,Emergency Exit,Person Entering,81,EMP_042
2026-07-03 21:13:00,Building_C,CAM-15,Loading Dock,Employee Walking,85,EMP_033
2026-07-03 15:06:00,Building_A,CAM-01,Finance Office,Door Open,81,EMP_016
2026-07-03 12:16:00,Building_A,CAM-11,SOC,Person Entering,86,EMP_011
2026-07-03 17:40:00,Building_A,CAM-15,SOC,Door Open,92,EMP_037
2026-07-03 11:23:00,Building_B,CAM-10,HR Office,Employee Walking,90,EMP_036
2026-07-03 05:42:00,Building_C,CAM-02,Loading Dock,Door Open,89,EMP_023
2026-07-03 08:01:00,Building_A,CAM-02,Main Entrance,Person Entering,98,EMP_004
2026-07-03 15:20:00,Building_C,CAM-07,HR Office,Door Open,97,EMP_047
2026-07-03 18:32:00,Building_A,CAM-07,Main Entrance,Employee Walking,95,EMP_045
2026-07-03 21:25:00,Building_C,CAM-11,Finance Office,Employee Walking,99,EMP_036
2026-07-03 14:03:00,Building_A,CAM-12,Main Entrance,Person Entering,89,EMP_003
2026-07-03 14:05:00,Building_A,CAM-15,Main Entrance,Employee Walking,84,EMP_029
2026-07-03 02:22:00,Building_C,CAM-05,Emergency Exit,Employee Walking,89,BACKUP_ADMIN
2026-07-03 18:33:00,Building_C,CAM-14,Emergency Exit,Door Open,84,EMP_048
2026-07-03 17:25:00,Building_A,CAM-06,Main Entrance,Person Entering,84,SERVICE_SQL
2026-07-03 01:06:00,Building_B,CAM-11,Finance Office,Person Entering,83,EMP_037
2026-07-03 14:55:00,Building_B,CAM-08,SOC,Person Entering,84,EMP_019
2026-07-03 21:06:00,Building_B,CAM-04,Loading Dock,Door Open,90,EMP_049
2026-07-03 07:34:00,Building_C,CAM-04,Loading Dock,Employee Walking,92,EMP_033
2026-07-03 16:25:00,Building_B,CAM-01,Finance Office,Employee Walking,83,SERVICE_SQL
2026-07-03 17:11:00,Building_C,CAM-15,Main Entrance,Employee Walking,89,EMP_016
2026-07-03 09:33:00,Building_A,CAM-12,Reception,Employee Walking,83,NETWORK_ADMIN
2026-07-03 11:43:00,Building_C,CAM-04,Server Room,Employee Walking,87,NETWORK_ADMIN
2026-07-03 21:59:00,Building_B,CAM-14,HR Office,Door Open,94,EMP_038
2026-07-03 08:16:00,Building_B,CAM-12,Emergency Exit,Person Entering,83,SERVICE_SQL
2026-07-03 10:20:00,Building_C,CAM-06,HR Office,Person Entering,94,EMP_008
2026-07-03 02:53:00,Building_C,CAM-02,SOC,Person Entering,84,EMP_025
2026-07-03 04:32:00,Building_A,CAM-12,SOC,Door Open,97,EMP_011
2026-07-03 12:57:00,Building_B,CAM-03,Finance Office,Person Entering,81,EMP_004
2026-07-03 05:08:00,Building_A,CAM-04,Reception,Employee Walking,95,EMP_018
2026-07-03 00:10:00,Building_C,CAM-08,Server Room,Door Open,95,EMP_029
2026-07-03 12:45:00,Building_B,CAM-02,Main Entrance,Door Open,95,EMP_032
2026-07-03 07:28:00,Building_C,CAM-07,Finance Office,Employee Walking,87,EMP_004
2026-07-03 10:07:00,Building_C,CAM-03,Emergency Exit,Person Entering,81,EMP_038
2026-07-03 10:37:00,Building_B,CAM-15,Reception,Employee Walking,80,EMP_003
2026-07-03 11:23:00,Building_A,CAM-08,HR Office,Person Entering,89,EMP_010
2026-07-03 18:31:00,Building_B,CAM-01,Main Entrance,Person Entering,94,EMP_039
2026-07-03 18:39:00,Building_A,CAM-06,Emergency Exit,Door Open,100,EMP_006
2026-07-03 10:43:00,Building_A,CAM-11,SOC,Person Entering,90,SERVICE_SQL
2026-07-03 22:40:00,Building_B,CAM-02,Finance Office,Door Open,80,NETWORK_ADMIN
2026-07-03 12:26:00,Building_C,CAM-09,HR Office,Door Open,82,SOC_ANALYST
2026-07-03 22:30:00,Building_C,CAM-09,Main Entrance,Person Entering,83,EMP_011
2026-07-03 23:32:00,Building_A,CAM-08,Reception,Door Open,100,EMP_050
2026-07-03 06:40:00,Building_B,CAM-09,SOC,Employee Walking,82,NETWORK_ADMIN
2026-07-03 21:45:00,Building_C,CAM-04,SOC,Door Open,92,EMP_044
2026-07-03 00:43:00,Building_B,CAM-08,Emergency Exit,Door Open,100,EMP_019
2026-07-03 09:57:00,Building_C,CAM-03,HR Office,Door Open,99,EMP_049
2026-07-03 13:46:00,Building_C,CAM-08,Main Entrance,Door Open,99,EMP_028
2026-07-03 12:03:00,Building_A,CAM-02,Finance Office,Door Open,87,EMP_039
2026-07-03 02:35:00,Building_A,CAM-15,Server Room,Employee Walking,99,EMP_039
2026-07-03 18:39:00,Building_A,CAM-05,Main Entrance,Door Open,92,EMP_003
2026-07-03 17:46:00,Building_C,CAM-05,Main Entrance,Employee Walking,96,EMP_005
2026-07-03 17:28:00,Building_C,CAM-03,Loading Dock,Person Entering,87,EMP_011
2026-07-03 18:54:00,Building_B,CAM-13,Reception,Door Open,82,EMP_040
2026-07-03 05:25:00,Building_A,CAM-09,Loading Dock,Person Entering,80,EMP_019
2026-07-03 14:22:00,Building_A,CAM-08,Loading Dock,Person Entering,88,EMP_014
2026-07-03 13:47:00,Building_B,CAM-04,Server Room,Employee Walking,98,EMP_001
2026-07-03 10:33:00,Building_B,CAM-07,Reception,Person Entering,84,EMP_036
2026-07-03 02:21:00,Building_C,CAM-15,Reception,Door Open,82,EMP_028
2026-07-03 21:12:00,Building_B,CAM-11,Emergency Exit,Employee Walking,93,EMP_002
2026-07-03 04:34:00,Building_B,CAM-06,SOC,Person Entering,100,EMP_004
2026-07-03 04:47:00,Building_B,CAM-08,SOC,Door Open,86,EMP_035
2026-07-03 12:36:00,Building_A,CAM-12,Reception,Door Open,96,EMP_048
2026-07-03 17:17:00,Building_A,CAM-06,Server Room,Person Entering,84,EMP_025
2026-07-03 07:17:00,Building_A,CAM-02,HR Office,Employee Walking,86,EMP_050
2026-07-03 16:59:00,Building_B,CAM-08,HR Office,Person Entering,99,EMP_003
2026-07-03 08:49:00,Building_B,CAM-01,SOC,Person Entering,89,EMP_007
2026-07-03 06:56:00,Building_C,CAM-04,SOC,Employee Walking,82,EMP_019
2026-07-03 00:34:00,Building_C,CAM-06,Main Entrance,Person Entering,93,SOC_ANALYST
2026-07-03 15:09:00,Building_B,CAM-03,Loading Dock,Employee Walking,91,EMP_009
2026-07-03 05:22:00,Building_A,CAM-12,Reception,Employee Walking,94,SERVICE_SQL
2026-07-03 08:12:00,Building_B,CAM-04,Emergency Exit,Person Entering,86,EMP_018
2026-07-03 05:23:00,Building_B,CAM-03,SOC,Employee Walking,99,EMP_038
2026-07-03 16:52:00,Building_B,CAM-01,Reception,Person Entering,99,EMP_013
2026-07-03 13:36:00,Building_B,CAM-14,Emergency Exit,Door Open,94,EMP_050
2026-07-03 07:17:00,Building_C,CAM-12,HR Office,Door Open,90,EMP_010
2026-07-03 18:57:00,Building_A,CAM-14,HR Office,Employee Walking,84,EMP_047
2026-07-03 08:32:00,Building_A,CAM-01,Loading Dock,Employee Walking,94,EMP_014
2026-07-03 03:58:00,Building_A,CAM-10,Loading Dock,Person Entering,92,EMP_040
2026-07-03 19:45:00,Building_C,CAM-10,HR Office,Person Entering,83,SERVICE_SQL
2026-07-03 16:07:00,Building_B,CAM-07,SOC,Person Entering,87,EMP_027
2026-07-03 00:20:00,Building_B,CAM-15,Reception,Employee Walking,99,EMP_015
2026-07-03 18:30:00,Building_B,CAM-14,Emergency Exit,Door Open,96,EMP_045
2026-07-03 01:27:00,Building_B,CAM-10,HR Office,Employee Walking,96,EMP_029
2026-07-03 12:34:00,Building_B,CAM-09,Server Room,Door Open,81,EMP_028
2026-07-03 22:29:00,Building_C,CAM-08,HR Office,Employee Walking,100,EMP_008
2026-07-03 17:39:00,Building_B,CAM-01,HR Office,Door Open,97,EMP_011
2026-07-03 17:55:00,Building_A,CAM-03,Reception,Door Open,87,EMP_044
2026-07-03 07:56:00,Building_C,CAM-07,Loading Dock,Person Entering,82,EMP_017
2026-07-03 01:00:00,Building_B,CAM-01,SOC,Door Open,89,EMP_010
2026-07-03 04:03:00,Building_B,CAM-14,Emergency Exit,Employee Walking,82,EMP_040
2026-07-03 09:31:00,Building_A,CAM-09,SOC,Employee Walking,91,EMP_008
2026-07-03 14:08:00,Building_C,CAM-14,Finance Office,Door Open,86,EMP_011
2026-07-03 21:42:00,Building_A,CAM-14,Reception,Door Open,99,EMP_037
2026-07-03 21:54:00,Building_C,CAM-04,Main Entrance,Door Open,88,EMP_013
2026-07-03 10:38:00,Building_A,CAM-08,HR Office,Person Entering,89,EMP_031
2026-07-03 13:03:00,Building_B,CAM-08,Main Entrance,Employee Walking,90,SERVICE_SQL
2026-07-03 01:32:00,Building_A,CAM-15,Emergency Exit,Employee Walking,91,EMP_030
2026-07-03 21:25:00,Building_A,CAM-14,Loading Dock,Employee Walking,97,EMP_026
2026-07-03 08:17:00,Building_A,CAM-01,Emergency Exit,Person Entering,96,EMP_036
2026-07-03 17:52:00,Building_C,CAM-15,Main Entrance,Employee Walking,88,EMP_020
2026-07-03 01:10:00,Building_C,CAM-09,Finance Office,Door Open,93,EMP_050
2026-07-03 02:49:00,Building_A,CAM-09,Main Entrance,Person Entering,84,EMP_044
2026-07-03 05:06:00,Building_C,CAM-07,Reception,Employee Walking,91,SERVICE_SQL
2026-07-03 04:38:00,Building_B,CAM-05,Finance Office,Door Open,86,EMP_043
2026-07-03 23:11:00,Building_A,CAM-12,Loading Dock,Employee Walking,92,EMP_006
2026-07-03 11:08:00,Building_A,CAM-09,Loading Dock,Door Open,88,EMP_032
2026-07-03 11:25:00,Building_B,CAM-01,SOC,Person Entering,86,EMP_030
2026-07-03 23:32:00,Building_B,CAM-03,Main Entrance,Employee Walking,96,EMP_044
2026-07-03 01:02:00,Building_B,CAM-05,HR Office,Person Entering,87,EMP_017
2026-07-03 10:10:00,Building_C,CAM-05,Main Entrance,Door Open,96,EMP_050
2026-07-03 13:03:00,Building_A,CAM-14,Finance Office,Door Open,95,EMP_016
2026-07-03 10:14:00,Building_A,CAM-08,Server Room,Person Entering,83,EMP_045
2026-07-03 00:35:00,Building_B,CAM-12,Emergency Exit,Person Entering,82,EMP_005
2026-07-03 04:06:00,Building_C,CAM-02,Server Room,Person Entering,91,EMP_042
2026-07-03 04:20:00,Building_B,CAM-06,Emergency Exit,Person Entering,91,EMP_017
2026-07-03 09:57:00,Building_C,CAM-10,Main Entrance,Employee Walking,90,EMP_011
2026-07-03 04:07:00,Building_C,CAM-06,Main Entrance,Person Entering,83,EMP_025
2026-07-03 20:55:00,Building_B,CAM-03,Reception,Door Open,98,EMP_042
2026-07-03 14:36:00,Building_B,CAM-03,Main Entrance,Employee Walking,81,EMP_004
2026-07-03 12:45:00,Building_A,CAM-04,SOC,Person Entering,88,EMP_043
2026-07-03 10:53:00,Building_A,CAM-07,Loading Dock,Person Entering,82,EMP_006
2026-07-03 20:41:00,Building_B,CAM-15,Loading Dock,Door Open,93,EMP_005
2026-07-03 07:07:00,Building_C,CAM-04,Main Entrance,Employee Walking,87,EMP_015
2026-07-03 20:02:00,Building_C,CAM-09,Loading Dock,Door Open,98,EMP_043
2026-07-03 21:56:00,Building_A,CAM-06,Emergency Exit,Person Entering,90,EMP_037
2026-07-03 00:14:00,Building_B,CAM-08,Reception,Employee Walking,94,EMP_012
2026-07-03 08:41:00,Building_B,CAM-02,Server Room,Person Entering,89,EMP_030
2026-07-03 03:32:00,Building_A,CAM-13,Finance Office,Person Entering,86,BACKUP_ADMIN
2026-07-03 15:24:00,Building_C,CAM-05,HR Office,Person Entering,86,EMP_013
2026-07-03 13:40:00,Building_A,CAM-08,SOC,Door Open,91,EMP_017
2026-07-03 10:23:00,Building_B,CAM-04,Server Room,Person Entering,88,EMP_026
2026-07-03 02:27:00,Building_C,CAM-10,Main Entrance,Person Entering,80,BACKUP_ADMIN
2026-07-03 21:50:00,Building_B,CAM-06,Main Entrance,Person Entering,96,SOC_ANALYST
2026-07-03 00:31:00,Building_B,CAM-04,Server Room,Employee Walking,97,EMP_009
2026-07-03 20:18:00,Building_B,CAM-05,HR Office,Door Open,91,EMP_043
2026-07-03 06:22:00,Building_C,CAM-06,Emergency Exit,Person Entering,89,EMP_021
2026-07-03 02:37:00,Building_B,CAM-15,SOC,Employee Walking,95,EMP_006
2026-07-03 07:43:00,Building_C,CAM-03,Main Entrance,Person Entering,82,EMP_013
2026-07-03 23:51:00,Building_C,CAM-02,Emergency Exit,Door Open,86,EMP_041
2026-07-03 21:50:00,Building_A,CAM-06,HR Office,Person Entering,81,EMP_048
2026-07-03 01:52:00,Building_A,CAM-12,Reception,Employee Walking,93,EMP_024
2026-07-03 13:00:00,Building_B,CAM-07,Loading Dock,Door Open,84,EMP_034
2026-07-03 12:59:00,Building_A,CAM-10,Finance Office,Door Open,88,EMP_003
2026-07-03 00:58:00,Building_C,CAM-12,Reception,Door Open,93,EMP_007
2026-07-03 04:16:00,Building_A,CAM-05,Main Entrance,Person Entering,89,EMP_030
2026-07-03 03:08:00,Building_B,CAM-08,SOC,Door Open,88,EMP_021
2026-07-03 00:53:00,Building_C,CAM-13,SOC,Door Open,99,EMP_017
2026-07-03 16:09:00,Building_C,CAM-13,Loading Dock,Door Open,83,EMP_004
2026-07-03 08:38:00,Building_A,CAM-15,Finance Office,Person Entering,80,EMP_018
2026-07-03 08:31:00,Building_C,CAM-15,Finance Office,Door Open,86,EMP_042
2026-07-03 05:47:00,Building_C,CAM-02,HR Office,Employee Walking,93,EMP_047
2026-07-03 04:14:00,Building_B,CAM-03,Server Room,Person Entering,81,SERVICE_SQL
2026-07-03 15:45:00,Building_C,CAM-14,Loading Dock,Door Open,84,EMP_012
2026-07-03 01:13:00,Building_A,CAM-09,Reception,Person Entering,81,EMP_027
2026-07-03 04:20:00,Building_C,CAM-12,Finance Office,Door Open,91,EMP_042
2026-07-03 20:19:00,Building_A,CAM-10,Server Room,Door Open,93,EMP_010
2026-07-03 09:06:00,Building_C,CAM-13,Loading Dock,Employee Walking,82,EMP_012
2026-07-03 13:53:00,Building_A,CAM-05,Emergency Exit,Door Open,82,EMP_045
2026-07-03 05:32:00,Building_A,CAM-02,Finance Office,Door Open,91,EMP_042
2026-07-03 17:47:00,Building_A,CAM-03,Server Room,Employee Walking,90,EMP_004
2026-07-03 04:03:00,Building_B,CAM-04,Emergency Exit,Door Open,87,EMP_042
2026-07-03 18:44:00,Building_A,CAM-05,Loading Dock,Employee Walking,85,EMP_011
2026-07-03 12:28:00,Building_A,CAM-11,Main Entrance,Door Open,83,EMP_017
2026-07-03 13:44:00,Building_A,CAM-14,Reception,Door Open,84,EMP_010
2026-07-03 19:53:00,Building_B,CAM-12,Loading Dock,Door Open,92,SOC_ANALYST
2026-07-03 10:31:00,Building_A,CAM-11,Reception,Door Open,98,EMP_016
2026-07-03 20:05:00,Building_B,CAM-01,Main Entrance,Person Entering,87,EMP_029
2026-07-03 04:08:00,Building_C,CAM-04,SOC,Employee Walking,92,EMP_012
2026-07-03 15:05:00,Building_A,CAM-07,HR Office,Employee Walking,84,EMP_036
2026-07-03 10:50:00,Building_A,CAM-05,HR Office,Employee Walking,89,EMP_044
2026-07-03 18:45:00,Building_A,CAM-14,SOC,Employee Walking,88,EMP_045
2026-07-03 01:26:00,Building_C,CAM-15,Main Entrance,Person Entering,94,EMP_050
2026-07-03 12:45:00,Building_B,CAM-05,Finance Office,Employee Walking,89,EMP_021
2026-07-03 23:23:00,Building_B,CAM-02,SOC,Employee Walking,96,EMP_027
2026-07-03 13:54:00,Building_B,CAM-02,Main Entrance,Person Entering,89,EMP_019
2026-07-03 21:01:00,Building_A,CAM-01,Reception,Person Entering,91,BACKUP_ADMIN
2026-07-03 00:19:00,Building_C,CAM-02,HR Office,Employee Walking,85,EMP_040
2026-07-03 02:05:00,Building_B,CAM-14,Loading Dock,Door Open,84,EMP_037
2026-07-03 05:01:00,Building_C,CAM-09,HR Office,Person Entering,91,EMP_020
2026-07-03 11:21:00,Building_A,CAM-13,Emergency Exit,Person Entering,99,EMP_008
2026-07-03 23:28:00,Building_C,CAM-05,Reception,Door Open,84,EMP_004
2026-07-03 12:41:00,Building_A,CAM-01,Reception,Door Open,99,EMP_034
2026-07-03 00:52:00,Building_A,CAM-03,Server Room,Door Open,80,EMP_010
2026-07-03 14:38:00,Building_C,CAM-07,Emergency Exit,Door Open,100,EMP_047
2026-07-03 07:15:00,Building_A,CAM-14,Finance Office,Employee Walking,88,EMP_003
2026-07-03 18:15:00,Building_B,CAM-10,Loading Dock,Person Entering,89,EMP_035
2026-07-03 17:04:00,Building_B,CAM-14,Reception,Person Entering,87,EMP_001
2026-07-03 06:58:00,Building_B,CAM-13,Reception,Employee Walking,92,EMP_018
2026-07-03 21:27:00,Building_C,CAM-01,Server Room,Person Entering,92,EMP_007
2026-07-03 09:08:00,Building_C,CAM-15,Reception,Door Open,93,EMP_032
2026-07-03 16:40:00,Building_A,CAM-04,Finance Office,Person Entering,98,EMP_023
2026-07-03 03:04:00,Building_A,CAM-05,Server Room,Employee Walking,83,EMP_024
2026-07-03 11:36:00,Building_A,CAM-07,Emergency Exit,Person Entering,87,EMP_005
2026-07-03 15:25:00,Building_C,CAM-12,Loading Dock,Person Entering,87,EMP_021
