Timestamp,Hostname,User,Source_IP,Destination_IP,Command,Status,MITRE_Technique,Process
2026-07-03 12:46:00,DC01,SOC_ANALYST,10.20.1.82,10.20.5.42,df,Success,,cron
2026-07-03 04:40:00,SQL-FIN01,EMP_022,10.20.5.228,10.20.1.198,cat /var/log/auth.log,Success,,bash
2026-07-03 01:17:00,LINUX-SRV01,EMP_004,10.20.5.246,10.20.3.157,cat /var/log/auth.log,Success,,systemd
2026-07-03 11:39:00,LINUX-SRV03,EMP_018,10.20.2.197,10.20.3.31,top,Success,,bash
2026-07-03 11:07:00,WIN-SRV02,EMP_038,10.20.1.87,10.20.3.108,ls,Success,,systemd
2026-07-03 21:24:00,DC02,NETWORK_ADMIN,10.20.5.77,10.20.3.156,pwd,Success,,bash
2026-07-03 04:30:00,WIN-SRV01,EMP_044,10.20.2.238,10.20.5.65,ls,Success,,cron
2026-07-03 17:33:00,WIN-SRV02,EMP_050,10.20.4.72,10.20.2.175,cat /var/log/auth.log,Success,,bash
2026-07-03 01:02:00,LINUX-SRV02,EMP_005,10.20.5.225,10.20.4.177,df,Success,,bash
2026-07-03 01:00:00,BACKUP01,EMP_034,10.20.1.77,10.20.2.216,pwd,Success,,systemd
2026-07-03 09:00:00,WIN-SRV01,EMP_045,10.20.2.41,10.20.2.63,ls,Success,,cron
2026-07-03 16:56:00,LINUX-SRV03,EMP_042,10.20.3.116,10.20.2.225,ls,Success,,systemd
2026-07-03 01:48:00,SQL-FIN01,EMP_024,10.20.1.122,10.20.3.121,df,Success,,systemd
2026-07-03 06:58:00,WIN-SRV01,EMP_021,10.20.5.198,10.20.5.10,df,Success,,cron
2026-07-03 23:45:00,LINUX-SRV03,EMP_042,10.20.5.54,10.20.1.3,pwd,Success,,systemd
2026-07-03 03:42:00,WIN-SRV01,EMP_027,10.20.4.217,10.20.5.190,cat /var/log/auth.log,Success,,cron
2026-07-03 06:12:00,DC02,EMP_049,10.20.4.132,10.20.2.122,df,Success,,cron
2026-07-03 17:09:00,WIN-SRV01,EMP_024,10.20.4.142,10.20.1.156,pwd,Success,,bash
2026-07-03 07:01:00,WIN-SRV02,EMP_039,10.20.2.248,10.20.2.210,ls,Success,,systemd
2026-07-03 19:55:00,WIN-SRV02,EMP_002,10.20.4.15,10.20.1.169,ps,Success,,systemd
2026-07-03 15:34:00,DC01,EMP_009,10.20.4.96,10.20.4.6,cat /var/log/auth.log,Success,,bash
2026-07-03 07:45:00,LINUX-SRV01,EMP_018,10.20.1.40,10.20.5.248,pwd,Success,,bash
2026-07-03 03:40:00,WIN-SRV02,EMP_010,10.20.3.50,10.20.2.129,cat /var/log/auth.log,Success,,systemd
2026-07-03 00:25:00,BACKUP01,EMP_023,10.20.3.158,10.20.5.64,top,Success,,systemd
2026-07-03 04:17:00,DC01,EMP_050,10.20.4.103,10.20.2.65,ps,Success,,bash
2026-07-03 13:37:00,BACKUP01,EMP_049,10.20.4.186,10.20.1.179,pwd,Success,,bash
2026-07-03 05:57:00,SQL-FIN01,EMP_020,10.20.1.122,10.20.2.94,df,Success,,bash
2026-07-03 08:32:00,LINUX-SRV02,EMP_036,10.20.4.57,10.20.5.205,cat /var/log/auth.log,Success,,cron
2026-07-03 09:15:00,LINUX-SRV03,EMP_022,10.20.3.184,10.20.1.229,df,Success,,bash
2026-07-03 08:49:00,WIN-SRV01,EMP_031,10.20.1.200,10.20.1.101,cat /var/log/auth.log,Success,,bash
2026-07-03 16:17:00,LINUX-SRV01,EMP_037,10.20.5.26,10.20.5.82,ls,Success,,systemd
2026-07-03 18:04:00,LINUX-SRV01,EMP_043,10.20.2.209,10.20.1.134,ls,Success,,systemd
2026-07-03 03:41:00,SQL-HR01,EMP_047,10.20.4.50,10.20.2.88,top,Success,,systemd
2026-07-03 17:57:00,LINUX-SRV02,EMP_050,10.20.5.4,10.20.5.237,pwd,Success,,systemd
2026-07-03 13:13:00,BACKUP01,EMP_044,10.20.4.199,10.20.4.114,df,Success,,systemd
2026-07-03 02:09:00,DC02,EMP_024,10.20.3.192,10.20.1.165,cat /var/log/auth.log,Success,,cron
2026-07-03 13:36:00,LINUX-SRV02,EMP_005,10.20.4.44,10.20.5.69,ls,Success,,systemd
2026-07-03 06:28:00,BACKUP01,EMP_013,10.20.5.102,10.20.4.244,ps,Success,,systemd
2026-07-03 19:10:00,DC01,EMP_035,10.20.3.244,10.20.4.1,ls,Success,,bash
2026-07-03 10:24:00,LINUX-SRV01,EMP_028,10.20.1.97,10.20.1.105,pwd,Success,,systemd
2026-07-03 05:44:00,LINUX-SRV02,EMP_001,10.20.4.80,10.20.5.222,cat /var/log/auth.log,Success,,systemd
2026-07-03 01:20:00,BACKUP01,EMP_005,10.20.2.13,10.20.1.251,top,Success,,systemd
2026-07-03 15:46:00,SQL-HR01,EMP_007,10.20.3.134,10.20.1.227,ps,Success,,bash
2026-07-03 12:41:00,LINUX-SRV01,EMP_008,10.20.2.174,10.20.5.88,df,Success,,systemd
2026-07-03 17:39:00,WIN-SRV02,EMP_025,10.20.2.143,10.20.1.18,ls,Success,,bash
2026-07-03 07:18:00,SQL-HR01,EMP_024,10.20.1.211,10.20.1.15,ps,Success,,systemd
2026-07-03 23:52:00,SQL-FIN01,EMP_025,10.20.4.246,10.20.3.199,df,Success,,cron
2026-07-03 16:48:00,BACKUP01,EMP_030,10.20.3.134,10.20.5.235,top,Success,,bash
2026-07-03 19:26:00,SQL-FIN01,EMP_001,10.20.2.192,10.20.1.194,df,Success,,systemd
2026-07-03 05:47:00,DC01,EMP_010,10.20.1.131,10.20.3.38,ls,Success,,systemd
2026-07-03 05:23:00,SQL-FIN01,BACKUP_ADMIN,10.20.1.71,10.20.5.51,df,Success,,bash
2026-07-03 23:21:00,LINUX-SRV02,EMP_028,10.20.5.27,10.20.3.183,df,Success,,bash
2026-07-03 14:55:00,WIN-SRV01,EMP_048,10.20.1.37,10.20.3.219,df,Success,,cron
2026-07-03 17:40:00,WIN-SRV01,EMP_026,10.20.2.23,10.20.4.112,pwd,Success,,systemd
2026-07-03 21:13:00,LINUX-SRV01,EMP_046,10.20.5.182,10.20.4.43,cat /var/log/auth.log,Success,,systemd
2026-07-03 06:08:00,WIN-SRV02,EMP_037,10.20.3.68,10.20.2.128,ls,Success,,cron
2026-07-03 17:24:00,BACKUP01,EMP_027,10.20.4.171,10.20.5.163,df,Success,,bash
2026-07-03 06:19:00,DC01,EMP_011,10.20.2.205,10.20.1.34,ps,Success,,cron
2026-07-03 03:14:00,SQL-HR01,EMP_037,10.20.4.107,10.20.2.212,df,Success,,bash
2026-07-03 20:55:00,WIN-SRV01,EMP_018,10.20.1.181,10.20.5.5,ps,Success,,bash
2026-07-03 17:46:00,WIN-SRV01,EMP_014,10.20.4.49,10.20.4.92,ls,Success,,systemd
2026-07-03 06:17:00,SQL-FIN01,EMP_021,10.20.1.164,10.20.5.210,pwd,Success,,bash
2026-07-03 14:30:00,WIN-SRV01,EMP_035,10.20.4.132,10.20.3.60,top,Success,,systemd
2026-07-03 15:17:00,SQL-FIN01,EMP_033,10.20.2.219,10.20.4.51,df,Success,,systemd
2026-07-03 20:29:00,LINUX-SRV02,EMP_028,10.20.4.159,10.20.1.188,df,Success,,cron
2026-07-03 02:02:00,WIN-SRV02,EMP_020,10.20.4.37,10.20.4.231,cat /var/log/auth.log,Success,,bash
2026-07-03 05:13:00,LINUX-SRV02,EMP_032,10.20.1.105,10.20.2.42,df,Success,,systemd
2026-07-03 17:40:00,WIN-SRV01,EMP_035,10.20.2.192,10.20.2.118,top,Success,,cron
2026-07-03 03:53:00,BACKUP01,EMP_004,10.20.2.113,10.20.5.97,ps,Success,,bash
2026-07-03 04:53:00,LINUX-SRV03,EMP_015,10.20.4.241,10.20.3.111,cat /var/log/auth.log,Success,,bash
2026-07-03 05:26:00,DC01,EMP_008,10.20.3.5,10.20.4.19,top,Success,,cron
2026-07-03 15:12:00,LINUX-SRV02,EMP_017,10.20.5.91,10.20.5.172,ps,Success,,cron
2026-07-03 16:04:00,SQL-HR01,EMP_050,10.20.2.69,10.20.4.195,df,Success,,systemd
2026-07-03 15:48:00,WIN-SRV02,BACKUP_ADMIN,10.20.1.25,10.20.3.51,ps,Success,,systemd
2026-07-03 02:44:00,SQL-HR01,EMP_035,10.20.2.59,10.20.4.250,top,Success,,systemd
2026-07-03 10:38:00,LINUX-SRV03,EMP_004,10.20.2.182,10.20.4.145,ps,Success,,cron
2026-07-03 20:03:00,SQL-HR01,EMP_048,10.20.5.226,10.20.5.151,top,Success,,cron
2026-07-03 01:03:00,BACKUP01,EMP_001,10.20.2.1,10.20.1.36,cat /var/log/auth.log,Success,,bash
2026-07-03 12:07:00,LINUX-SRV01,EMP_029,10.20.2.90,10.20.2.30,ls,Success,,bash
2026-07-03 04:34:00,WIN-SRV02,EMP_049,10.20.2.16,10.20.1.71,df,Success,,systemd
2026-07-03 12:39:00,DC01,EMP_021,10.20.2.105,10.20.3.14,pwd,Success,,cron
2026-07-03 18:51:00,DC02,EMP_046,10.20.5.191,10.20.5.171,top,Success,,cron
2026-07-03 07:50:00,DC02,EMP_050,10.20.4.228,10.20.1.49,df,Success,,systemd
2026-07-03 09:58:00,LINUX-SRV02,EMP_029,10.20.2.70,10.20.4.251,pwd,Success,,cron
2026-07-03 01:37:00,BACKUP01,EMP_021,10.20.5.109,10.20.1.58,ls,Success,,systemd
2026-07-03 15:53:00,WIN-SRV01,EMP_020,10.20.4.11,10.20.2.231,top,Success,,bash
2026-07-03 08:28:00,WIN-SRV01,EMP_023,10.20.1.92,10.20.3.172,ps,Success,,cron
2026-07-03 21:20:00,WIN-SRV01,EMP_022,10.20.4.76,10.20.1.48,pwd,Success,,systemd
2026-07-03 06:54:00,SQL-HR01,EMP_028,10.20.2.147,10.20.2.242,ps,Success,,systemd
2026-07-03 14:26:00,BACKUP01,EMP_022,10.20.3.136,10.20.5.71,pwd,Success,,systemd
2026-07-03 14:29:00,LINUX-SRV03,SOC_ANALYST,10.20.1.159,10.20.4.59,pwd,Success,,cron
2026-07-03 11:20:00,DC02,EMP_032,10.20.2.201,10.20.3.32,top,Success,,cron
2026-07-03 08:39:00,LINUX-SRV02,EMP_016,10.20.4.52,10.20.2.234,top,Success,,bash
2026-07-03 18:41:00,DC02,EMP_006,10.20.2.242,10.20.4.4,cat /var/log/auth.log,Success,,systemd
2026-07-03 23:36:00,LINUX-SRV01,SOC_ANALYST,10.20.3.167,10.20.2.86,ps,Success,,bash
2026-07-03 14:32:00,BACKUP01,EMP_045,10.20.4.129,10.20.4.181,pwd,Success,,systemd
2026-07-03 15:04:00,SQL-HR01,EMP_019,10.20.5.248,10.20.3.129,ps,Success,,cron
2026-07-03 02:57:00,LINUX-SRV02,EMP_027,10.20.2.161,10.20.5.123,df,Success,,systemd
2026-07-03 05:48:00,SQL-HR01,EMP_014,10.20.3.139,10.20.5.78,top,Success,,bash
2026-07-03 20:43:00,LINUX-SRV03,EMP_020,10.20.4.15,10.20.2.75,top,Success,,cron
2026-07-03 17:19:00,DC01,EMP_014,10.20.1.205,10.20.4.109,ls,Success,,bash
2026-07-03 20:53:00,BACKUP01,EMP_032,10.20.2.187,10.20.3.27,ps,Success,,systemd
2026-07-03 06:45:00,LINUX-SRV02,EMP_006,10.20.4.173,10.20.1.221,ls,Success,,bash
2026-07-03 11:17:00,SQL-HR01,EMP_033,10.20.1.76,10.20.4.60,pwd,Success,,cron
2026-07-03 09:28:00,SQL-FIN01,EMP_007,10.20.2.166,10.20.4.36,ls,Success,,bash
2026-07-03 11:40:00,SQL-HR01,EMP_001,10.20.4.131,10.20.2.218,ps,Success,,bash
2026-07-03 16:32:00,SQL-HR01,EMP_037,10.20.5.138,10.20.4.146,ps,Success,,bash
2026-07-03 07:51:00,LINUX-SRV02,EMP_040,10.20.3.105,10.20.2.25,top,Success,,cron
2026-07-03 11:25:00,DC01,EMP_031,10.20.3.149,10.20.5.33,top,Success,,systemd
2026-07-03 21:28:00,WIN-SRV01,EMP_003,10.20.4.83,10.20.1.71,cat /var/log/auth.log,Success,,bash
2026-07-03 18:09:00,SQL-HR01,EMP_004,10.20.5.110,10.20.4.56,df,Success,,cron
2026-07-03 12:43:00,LINUX-SRV03,BACKUP_ADMIN,10.20.4.107,10.20.3.53,ls,Success,,cron
2026-07-03 14:53:00,BACKUP01,EMP_017,10.20.5.193,10.20.1.60,ps,Success,,systemd
2026-07-03 08:43:00,WIN-SRV02,EMP_036,10.20.5.65,10.20.2.91,df,Success,,cron
2026-07-03 11:33:00,BACKUP01,BACKUP_ADMIN,10.20.5.16,10.20.4.253,ls,Success,,bash
2026-07-03 14:09:00,LINUX-SRV01,EMP_014,10.20.5.135,10.20.3.219,df,Success,,bash
2026-07-03 08:18:00,WIN-SRV01,EMP_016,10.20.3.145,10.20.2.46,pwd,Success,,cron
2026-07-03 14:38:00,LINUX-SRV01,EMP_003,10.20.5.2,10.20.5.21,df,Success,,systemd
2026-07-03 19:41:00,SQL-HR01,EMP_020,10.20.3.107,10.20.2.201,df,Success,,bash
2026-07-03 03:43:00,WIN-SRV01,EMP_011,10.20.4.22,10.20.1.146,df,Success,,cron
2026-07-03 01:08:00,LINUX-SRV01,EMP_043,10.20.3.233,10.20.1.193,top,Success,,cron
2026-07-03 21:14:00,LINUX-SRV01,EMP_037,10.20.4.202,10.20.4.188,df,Success,,systemd
2026-07-03 06:31:00,BACKUP01,EMP_003,10.20.5.144,10.20.2.49,ps,Success,,systemd
2026-07-03 08:15:00,SQL-FIN01,EMP_005,10.20.4.156,10.20.1.84,ls,Success,,cron
2026-07-03 06:01:00,LINUX-SRV02,EMP_015,10.20.3.53,10.20.1.180,ls,Success,,systemd
2026-07-03 07:30:00,BACKUP01,EMP_022,10.20.3.121,10.20.4.71,df,Success,,systemd
2026-07-03 11:19:00,DC02,EMP_024,10.20.3.132,10.20.2.91,cat /var/log/auth.log,Success,,cron
2026-07-03 17:34:00,LINUX-SRV03,SERVICE_SQL,10.20.2.166,10.20.4.116,pwd,Success,,bash
2026-07-03 19:29:00,LINUX-SRV01,EMP_018,10.20.2.16,10.20.2.141,pwd,Success,,cron
2026-07-03 20:30:00,SQL-FIN01,EMP_034,10.20.1.42,10.20.3.34,ls,Success,,systemd
2026-07-03 11:24:00,SQL-HR01,EMP_050,10.20.1.30,10.20.4.222,cat /var/log/auth.log,Success,,bash
2026-07-03 18:20:00,LINUX-SRV01,EMP_050,10.20.1.148,10.20.3.238,ps,Success,,systemd
2026-07-03 01:39:00,WIN-SRV02,EMP_020,10.20.2.74,10.20.3.168,pwd,Success,,bash
2026-07-03 08:20:00,WIN-SRV02,SERVICE_SQL,10.20.4.151,10.20.3.165,top,Success,,bash
2026-07-03 21:59:00,LINUX-SRV02,EMP_014,10.20.2.32,10.20.1.232,ls,Success,,bash
2026-07-03 05:28:00,LINUX-SRV01,EMP_033,10.20.4.71,10.20.3.9,ps,Success,,systemd
2026-07-03 13:20:00,LINUX-SRV03,EMP_047,10.20.1.216,10.20.4.223,ps,Success,,systemd
2026-07-03 16:45:00,WIN-SRV02,EMP_008,10.20.4.130,10.20.5.74,ps,Success,,systemd
2026-07-03 23:33:00,BACKUP01,EMP_006,10.20.4.238,10.20.4.62,top,Success,,bash
2026-07-03 05:13:00,SQL-HR01,EMP_042,10.20.2.186,10.20.5.151,ls,Success,,bash
2026-07-03 02:30:00,WIN-SRV01,EMP_022,10.20.2.161,10.20.1.6,top,Success,,systemd
2026-07-03 02:31:00,SQL-FIN01,SOC_ANALYST,10.20.3.32,10.20.2.114,pwd,Success,,bash
2026-07-03 07:09:00,WIN-SRV02,EMP_049,10.20.4.139,10.20.5.218,ls,Success,,bash
2026-07-03 13:05:00,BACKUP01,EMP_043,10.20.5.42,10.20.5.212,pwd,Success,,cron
2026-07-03 13:30:00,SQL-HR01,EMP_002,10.20.3.116,10.20.1.1,ps,Success,,cron
2026-07-03 20:16:00,LINUX-SRV02,EMP_028,10.20.3.75,10.20.5.56,ls,Success,,systemd
2026-07-03 22:18:00,DC02,EMP_019,10.20.5.101,10.20.5.163,top,Success,,bash
2026-07-03 11:02:00,LINUX-SRV03,EMP_041,10.20.4.67,10.20.1.9,top,Success,,cron
2026-07-03 05:43:00,BACKUP01,EMP_023,10.20.3.216,10.20.1.175,pwd,Success,,bash
2026-07-03 20:00:00,SQL-FIN01,EMP_004,10.20.3.232,10.20.1.179,ps,Success,,bash
2026-07-03 23:13:00,DC01,EMP_021,10.20.2.143,10.20.2.183,ps,Success,,cron
2026-07-03 09:10:00,BACKUP01,EMP_038,10.20.4.169,10.20.4.233,top,Success,,bash
2026-07-03 22:55:00,LINUX-SRV01,EMP_020,10.20.2.71,10.20.4.56,ps,Success,,systemd
2026-07-03 07:52:00,SQL-FIN01,EMP_035,10.20.5.61,10.20.4.40,ls,Success,,systemd
2026-07-03 12:26:00,LINUX-SRV02,EMP_009,10.20.1.129,10.20.2.195,df,Success,,cron
2026-07-03 01:13:00,BACKUP01,EMP_045,10.20.1.3,10.20.3.118,pwd,Success,,cron
2026-07-03 02:31:00,DC02,EMP_020,10.20.4.120,10.20.5.79,ps,Success,,systemd
2026-07-03 23:56:00,LINUX-SRV02,EMP_050,10.20.1.155,10.20.4.128,ls,Success,,bash
2026-07-03 10:12:00,DC02,EMP_020,10.20.2.92,10.20.1.247,cat /var/log/auth.log,Success,,cron
2026-07-03 07:46:00,WIN-SRV02,EMP_046,10.20.4.252,10.20.2.8,df,Success,,bash
2026-07-03 23:10:00,LINUX-SRV03,EMP_003,10.20.5.48,10.20.2.75,ls,Success,,systemd
2026-07-03 14:23:00,WIN-SRV02,EMP_007,10.20.5.117,10.20.4.222,top,Success,,bash
2026-07-03 01:51:00,WIN-SRV01,EMP_044,10.20.4.42,10.20.2.92,top,Success,,bash
2026-07-03 19:23:00,SQL-HR01,EMP_032,10.20.3.163,10.20.4.184,ls,Success,,systemd
2026-07-03 13:54:00,DC02,EMP_023,10.20.4.134,10.20.4.202,ps,Success,,cron
2026-07-03 02:22:00,WIN-SRV01,EMP_039,10.20.5.72,10.20.1.31,top,Success,,cron
2026-07-03 04:44:00,WIN-SRV02,EMP_042,10.20.2.239,10.20.1.41,pwd,Success,,cron
2026-07-03 10:59:00,LINUX-SRV01,EMP_031,10.20.3.156,10.20.5.32,pwd,Success,,bash
2026-07-03 07:38:00,BACKUP01,EMP_024,10.20.4.158,10.20.2.154,cat /var/log/auth.log,Success,,systemd
2026-07-03 17:49:00,WIN-SRV01,EMP_019,10.20.2.60,10.20.4.167,ps,Success,,systemd
2026-07-03 05:05:00,SQL-HR01,EMP_032,10.20.4.31,10.20.3.225,df,Success,,bash
2026-07-03 13:05:00,WIN-SRV01,BACKUP_ADMIN,10.20.4.29,10.20.1.196,pwd,Success,,systemd
2026-07-03 11:53:00,WIN-SRV02,EMP_049,10.20.3.136,10.20.1.128,pwd,Success,,bash
2026-07-03 01:09:00,WIN-SRV02,EMP_007,10.20.5.115,10.20.4.210,top,Success,,systemd
2026-07-03 11:01:00,WIN-SRV01,EMP_003,10.20.3.194,10.20.4.62,cat /var/log/auth.log,Success,,bash
2026-07-03 04:36:00,SQL-HR01,EMP_021,10.20.1.20,10.20.5.117,ls,Success,,systemd
2026-07-03 00:21:00,LINUX-SRV02,EMP_024,10.20.5.184,10.20.2.191,ps,Success,,systemd
2026-07-03 01:19:00,LINUX-SRV01,EMP_017,10.20.4.72,10.20.2.57,ls,Success,,bash
2026-07-03 06:44:00,SQL-FIN01,EMP_003,10.20.5.29,10.20.5.159,ls,Success,,systemd
2026-07-03 11:27:00,DC02,EMP_040,10.20.1.46,10.20.5.126,df,Success,,cron
2026-07-03 17:44:00,DC01,EMP_022,10.20.5.194,10.20.3.148,ps,Success,,bash
2026-07-03 11:30:00,LINUX-SRV03,EMP_020,10.20.4.14,10.20.4.86,ls,Success,,cron
2026-07-03 18:40:00,LINUX-SRV01,EMP_021,10.20.1.218,10.20.3.35,df,Success,,bash
2026-07-03 03:01:00,LINUX-SRV02,EMP_016,10.20.4.218,10.20.1.157,ls,Success,,cron
2026-07-03 13:26:00,LINUX-SRV03,EMP_005,10.20.5.187,10.20.3.182,ls,Success,,cron
2026-07-03 23:18:00,LINUX-SRV01,EMP_003,10.20.1.116,10.20.3.169,ps,Success,,systemd
2026-07-03 14:06:00,DC02,EMP_020,10.20.2.238,10.20.2.127,top,Success,,bash
2026-07-03 00:15:00,BACKUP01,EMP_047,10.20.4.235,10.20.3.123,top,Success,,bash
2026-07-03 13:27:00,BACKUP01,EMP_037,10.20.1.183,10.20.4.134,top,Success,,systemd
2026-07-03 04:32:00,WIN-SRV02,EMP_018,10.20.2.247,10.20.4.116,cat /var/log/auth.log,Success,,systemd
2026-07-03 13:14:00,BACKUP01,SERVICE_SQL,10.20.3.185,10.20.1.154,ps,Success,,cron
2026-07-03 02:30:00,SQL-FIN01,EMP_001,10.20.2.192,10.20.1.118,pwd,Success,,systemd
2026-07-03 07:02:00,DC01,EMP_012,10.20.2.93,10.20.5.18,df,Success,,bash
2026-07-03 04:43:00,SQL-FIN01,EMP_046,10.20.4.10,10.20.5.50,df,Success,,cron
2026-07-03 13:48:00,SQL-FIN01,EMP_042,10.20.2.129,10.20.3.166,ps,Success,,systemd
2026-07-03 22:49:00,DC02,EMP_003,10.20.1.171,10.20.2.148,df,Success,,cron
2026-07-03 14:53:00,DC01,EMP_038,10.20.4.39,10.20.2.163,cat /var/log/auth.log,Success,,systemd
2026-07-03 11:41:00,DC01,EMP_011,10.20.4.187,10.20.2.108,top,Success,,cron
2026-07-03 03:39:00,SQL-FIN01,EMP_008,10.20.3.182,10.20.5.118,top,Success,,bash
2026-07-03 07:33:00,WIN-SRV02,EMP_003,10.20.3.89,10.20.5.252,ls,Success,,cron
2026-07-03 11:59:00,WIN-SRV01,EMP_006,10.20.1.201,10.20.5.118,top,Success,,cron
2026-07-03 13:06:00,LINUX-SRV01,EMP_044,10.20.2.149,10.20.3.239,df,Success,,cron
2026-07-03 10:23:00,SQL-FIN01,BACKUP_ADMIN,10.20.3.243,10.20.4.253,ps,Success,,bash
2026-07-03 07:32:00,WIN-SRV01,EMP_012,10.20.3.6,10.20.4.84,top,Success,,cron
2026-07-03 21:20:00,SQL-FIN01,EMP_030,10.20.1.232,10.20.3.3,ps,Success,,bash
2026-07-03 11:08:00,SQL-FIN01,EMP_024,10.20.3.136,10.20.5.44,df,Success,,cron
2026-07-03 00:28:00,WIN-SRV02,EMP_002,10.20.3.130,10.20.5.130,cat /var/log/auth.log,Success,,bash
2026-07-03 19:56:00,LINUX-SRV02,EMP_038,10.20.4.101,10.20.2.109,pwd,Success,,systemd
2026-07-03 02:16:00,BACKUP01,EMP_001,10.20.3.122,10.20.4.4,cat /var/log/auth.log,Success,,bash
2026-07-03 09:52:00,LINUX-SRV01,EMP_018,10.20.3.127,10.20.2.233,df,Success,,cron
2026-07-03 15:52:00,LINUX-SRV03,EMP_027,10.20.2.117,10.20.3.26,ls,Success,,systemd
2026-07-03 15:14:00,SQL-FIN01,EMP_012,10.20.5.188,10.20.1.70,ps,Success,,bash
2026-07-03 21:08:00,WIN-SRV01,EMP_004,10.20.3.65,10.20.4.180,ps,Success,,systemd
2026-07-03 02:42:00,WIN-SRV01,EMP_024,10.20.5.160,10.20.1.16,top,Success,,bash
2026-07-03 01:36:00,DC02,EMP_016,10.20.3.11,10.20.1.206,df,Success,,systemd
2026-07-03 03:44:00,DC01,EMP_040,10.20.5.9,10.20.2.2,cat /var/log/auth.log,Success,,bash
2026-07-03 17:45:00,DC02,EMP_031,10.20.3.121,10.20.3.6,ps,Success,,cron
2026-07-03 07:58:00,WIN-SRV01,EMP_039,10.20.1.103,10.20.4.106,top,Success,,bash
2026-07-03 15:56:00,LINUX-SRV01,EMP_023,10.20.5.56,10.20.1.107,ps,Success,,cron
2026-07-03 14:47:00,DC02,EMP_049,10.20.3.84,10.20.4.127,ls,Success,,cron
2026-07-03 19:36:00,LINUX-SRV02,EMP_011,10.20.4.46,10.20.5.82,cat /var/log/auth.log,Success,,systemd
2026-07-03 23:41:00,BACKUP01,EMP_043,10.20.2.242,10.20.4.64,top,Success,,cron
2026-07-03 15:31:00,LINUX-SRV03,EMP_017,10.20.5.52,10.20.2.104,ps,Success,,bash
2026-07-03 17:54:00,WIN-SRV02,NETWORK_ADMIN,10.20.3.83,10.20.3.188,cat /var/log/auth.log,Success,,systemd
2026-07-03 05:03:00,LINUX-SRV01,EMP_013,10.20.3.247,10.20.3.207,cat /var/log/auth.log,Success,,systemd
2026-07-03 01:17:00,WIN-SRV01,EMP_031,10.20.5.116,10.20.1.235,ps,Success,,cron
2026-07-03 05:22:00,BACKUP01,EMP_033,10.20.5.232,10.20.3.161,ps,Success,,systemd
2026-07-03 09:16:00,WIN-SRV02,NETWORK_ADMIN,10.20.1.50,10.20.1.188,top,Success,,systemd
2026-07-03 22:32:00,BACKUP01,EMP_014,10.20.4.220,10.20.4.15,df,Success,,bash
2026-07-03 14:49:00,WIN-SRV01,EMP_041,10.20.1.182,10.20.4.244,cat /var/log/auth.log,Success,,systemd
2026-07-03 11:02:00,LINUX-SRV01,EMP_011,10.20.4.197,10.20.1.34,df,Success,,cron
2026-07-03 23:07:00,SQL-FIN01,EMP_014,10.20.4.164,10.20.4.49,pwd,Success,,systemd
2026-07-03 10:00:00,SQL-HR01,EMP_006,10.20.5.214,10.20.1.198,ls,Success,,bash
2026-07-03 09:15:00,BACKUP01,EMP_050,10.20.2.69,10.20.4.237,ps,Success,,cron
2026-07-03 00:30:00,BACKUP01,EMP_015,10.20.4.159,10.20.1.9,ps,Success,,bash
2026-07-03 19:20:00,LINUX-SRV03,EMP_046,10.20.5.154,10.20.4.154,cat /var/log/auth.log,Success,,bash
2026-07-03 15:05:00,LINUX-SRV01,EMP_012,10.20.1.143,10.20.4.78,ls,Success,,systemd
2026-07-03 13:34:00,LINUX-SRV02,EMP_011,10.20.5.70,10.20.1.109,df,Success,,cron
2026-07-03 21:39:00,SQL-HR01,EMP_003,10.20.2.94,10.20.5.117,df,Success,,systemd
2026-07-03 10:02:00,WIN-SRV01,EMP_021,10.20.4.74,10.20.4.101,ps,Success,,cron
2026-07-03 18:51:00,SQL-FIN01,EMP_047,10.20.2.184,10.20.1.42,ls,Success,,cron
2026-07-03 23:19:00,WIN-SRV02,EMP_044,10.20.5.145,10.20.4.242,ps,Success,,cron
2026-07-03 10:59:00,WIN-SRV02,EMP_032,10.20.4.64,10.20.2.217,df,Success,,cron
2026-07-03 06:47:00,DC01,EMP_001,10.20.5.72,10.20.3.203,ls,Success,,bash
2026-07-03 04:04:00,LINUX-SRV02,EMP_027,10.20.2.14,10.20.4.123,top,Success,,bash
2026-07-03 02:58:00,DC02,EMP_010,10.20.5.197,10.20.3.50,df,Success,,cron
2026-07-03 20:09:00,DC01,EMP_017,10.20.1.35,10.20.3.201,ps,Success,,bash
2026-07-03 07:23:00,SQL-HR01,EMP_007,10.20.2.78,10.20.3.173,pwd,Success,,cron
2026-07-03 21:00:00,DC01,EMP_018,10.20.3.145,10.20.2.15,ls,Success,,bash
2026-07-03 13:36:00,WIN-SRV01,EMP_046,10.20.5.9,10.20.2.148,pwd,Success,,cron
2026-07-03 16:33:00,SQL-FIN01,EMP_032,10.20.1.3,10.20.1.34,ps,Success,,bash
2026-07-03 09:18:00,BACKUP01,EMP_042,10.20.4.223,10.20.4.216,df,Success,,systemd
2026-07-03 09:16:00,SQL-FIN01,EMP_048,10.20.3.98,10.20.3.63,ps,Success,,bash
2026-07-03 19:00:00,DC01,EMP_002,10.20.3.197,10.20.2.78,top,Success,,bash
2026-07-03 11:15:00,DC02,EMP_021,10.20.3.115,10.20.1.103,df,Success,,systemd
